Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_VNS,AvgResult_VNS,StdResult_VNS,AvgTime_VNS,SuccessRuns_VNS,FailedRuns_VNS,FirstError_VNS
Inst_m6_n48_pi1.0_TF0.4_R0.4_2.txt,6,48,48×6,3456.0000,3.4560,10,957.9800,957.9800,0.0000,3.4563,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_3.txt,6,48,48×6,3456.0000,3.4560,10,1129.3700,1135.1850,6.1295,3.4563,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_4.txt,6,48,48×6,3456.0000,3.4560,10,1095.9500,1100.1300,3.7948,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_5.txt,6,48,48×6,3456.0000,3.4560,10,854.7800,867.0530,14.0626,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_6.txt,6,48,48×6,3456.0000,3.4560,10,587.2100,589.6580,1.5994,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_7.txt,6,48,48×6,3456.0000,3.4560,10,1235.3800,1235.9170,0.9659,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_8.txt,6,48,48×6,3456.0000,3.4560,10,762.3900,769.0450,7.0423,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.4_9.txt,6,48,48×6,3456.0000,3.4560,10,745.6300,745.6300,0.0000,3.4563,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_1.txt,6,48,48×6,3456.0000,3.4560,10,578.5600,580.0180,3.7247,3.4563,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_10.txt,6,48,48×6,3456.0000,3.4560,10,719.7800,725.6110,2.8858,3.4563,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_2.txt,6,48,48×6,3456.0000,3.4560,10,841.0800,846.7580,4.6496,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_3.txt,6,48,48×6,3456.0000,3.4560,10,523.8500,534.3320,11.5546,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_4.txt,6,48,48×6,3456.0000,3.4560,10,883.2200,891.9000,8.4296,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_5.txt,6,48,48×6,3456.0000,3.4560,10,511.9200,513.9100,1.9056,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_6.txt,6,48,48×6,3456.0000,3.4560,10,512.1400,517.7630,2.3879,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_7.txt,6,48,48×6,3456.0000,3.4560,10,709.1100,725.1520,12.2977,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_8.txt,6,48,48×6,3456.0000,3.4560,10,365.9900,369.5740,3.8540,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.4_R0.6_9.txt,6,48,48×6,3456.0000,3.4560,10,993.5300,998.6980,5.4478,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_1.txt,6,48,48×6,3456.0000,3.4560,10,1162.7300,1174.1180,8.0981,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_10.txt,6,48,48×6,3456.0000,3.4560,10,1100.9300,1104.3030,8.8040,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_2.txt,6,48,48×6,3456.0000,3.4560,10,913.1500,935.3800,14.9760,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_3.txt,6,48,48×6,3456.0000,3.4560,10,805.8400,816.6010,7.7941,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_4.txt,6,48,48×6,3456.0000,3.4560,10,779.7800,800.8940,16.8036,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_5.txt,6,48,48×6,3456.0000,3.4560,10,668.4400,690.8300,16.6933,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_6.txt,6,48,48×6,3456.0000,3.4560,10,1479.0700,1495.8760,15.0674,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_7.txt,6,48,48×6,3456.0000,3.4560,10,716.1000,716.1000,0.0000,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_8.txt,6,48,48×6,3456.0000,3.4560,10,778.0600,778.8130,2.3812,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.4_9.txt,6,48,48×6,3456.0000,3.4560,10,471.3000,473.3160,1.0625,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_1.txt,6,48,48×6,3456.0000,3.4560,10,899.1600,941.8710,24.1768,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_10.txt,6,48,48×6,3456.0000,3.4560,10,957.6400,967.5680,13.1901,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_2.txt,6,48,48×6,3456.0000,3.4560,10,966.9600,974.4940,10.1436,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_3.txt,6,48,48×6,3456.0000,3.4560,10,580.0400,587.7500,6.9334,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_4.txt,6,48,48×6,3456.0000,3.4560,10,711.0100,722.9890,11.3825,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_5.txt,6,48,48×6,3456.0000,3.4560,10,1032.6200,1038.6590,7.5818,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_6.txt,6,48,48×6,3456.0000,3.4560,10,481.7300,489.7050,6.6087,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_7.txt,6,48,48×6,3456.0000,3.4560,10,756.5700,771.5020,7.7137,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_8.txt,6,48,48×6,3456.0000,3.4560,10,1108.1900,1119.6810,13.5369,3.4562,10,0,
Inst_m6_n48_pi1.0_TF0.6_R0.6_9.txt,6,48,48×6,3456.0000,3.4560,10,473.2900,474.9760,0.7427,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_1.txt,6,48,48×6,3456.0000,3.4560,10,2056.8400,2070.0770,14.9853,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_10.txt,6,48,48×6,3456.0000,3.4560,10,1451.4300,1451.9180,0.6300,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_2.txt,6,48,48×6,3456.0000,3.4560,10,1736.4400,1736.4400,0.0000,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_3.txt,6,48,48×6,3456.0000,3.4560,10,1322.5100,1337.6190,16.6613,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_4.txt,6,48,48×6,3456.0000,3.4560,10,2308.8000,2308.8000,0.0000,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_5.txt,6,48,48×6,3456.0000,3.4560,10,2716.1900,2716.1900,0.0000,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_6.txt,6,48,48×6,3456.0000,3.4560,10,1407.4100,1423.5500,11.1245,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_7.txt,6,48,48×6,3456.0000,3.4560,10,1466.9000,1467.9340,3.2698,3.4563,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_8.txt,6,48,48×6,3456.0000,3.4560,10,1460.0700,1481.1770,12.4099,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.4_9.txt,6,48,48×6,3456.0000,3.4560,10,897.5100,899.4060,4.5318,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_1.txt,6,48,48×6,3456.0000,3.4560,10,2027.6900,2030.7120,5.5709,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_10.txt,6,48,48×6,3456.0000,3.4560,10,860.2000,872.0800,4.3645,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_2.txt,6,48,48×6,3456.0000,3.4560,10,1131.9600,1136.0100,4.2691,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_3.txt,6,48,48×6,3456.0000,3.4560,10,1891.2000,1895.2920,5.9145,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_4.txt,6,48,48×6,3456.0000,3.4560,10,2349.5900,2350.5700,3.0990,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_5.txt,6,48,48×6,3456.0000,3.4560,10,1226.1900,1230.5520,3.7542,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_6.txt,6,48,48×6,3456.0000,3.4560,10,1097.0000,1117.0250,12.5323,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_7.txt,6,48,48×6,3456.0000,3.4560,10,2026.7600,2027.4920,1.1786,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_8.txt,6,48,48×6,3456.0000,3.4560,10,969.8800,987.0330,16.5513,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.4_R0.6_9.txt,6,48,48×6,3456.0000,3.4560,10,1949.1100,1961.0340,16.9187,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_1.txt,6,48,48×6,3456.0000,3.4560,10,1432.6200,1432.6200,0.0000,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_10.txt,6,48,48×6,3456.0000,3.4560,10,1497.4900,1532.8420,16.9527,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_2.txt,6,48,48×6,3456.0000,3.4560,10,1295.8000,1303.0940,4.7044,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_3.txt,6,48,48×6,3456.0000,3.4560,10,1927.5700,1928.3500,1.6818,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_4.txt,6,48,48×6,3456.0000,3.4560,10,2199.9800,2215.1760,20.9251,3.4563,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_5.txt,6,48,48×6,3456.0000,3.4560,10,1419.1600,1419.9040,1.5060,3.4563,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_6.txt,6,48,48×6,3456.0000,3.4560,10,1443.6500,1449.9200,6.8607,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_7.txt,6,48,48×6,3456.0000,3.4560,10,1296.2100,1314.5050,17.6784,3.4563,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_8.txt,6,48,48×6,3456.0000,3.4560,10,2224.1000,2240.5630,16.6934,3.4564,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.4_9.txt,6,48,48×6,3456.0000,3.4560,10,1222.5200,1225.0090,3.9672,3.4564,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_1.txt,6,48,48×6,3456.0000,3.4560,10,1655.7600,1681.8940,29.7539,3.4564,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_10.txt,6,48,48×6,3456.0000,3.4560,10,2511.1900,2524.5990,12.5029,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_2.txt,6,48,48×6,3456.0000,3.4560,10,1142.1700,1160.9600,27.2844,3.4563,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_3.txt,6,48,48×6,3456.0000,3.4560,10,1434.6100,1445.8720,13.0997,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_4.txt,6,48,48×6,3456.0000,3.4560,10,2100.4000,2113.0820,14.3788,3.4565,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_5.txt,6,48,48×6,3456.0000,3.4560,10,1510.7300,1548.5160,18.1275,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_6.txt,6,48,48×6,3456.0000,3.4560,10,2281.0900,2284.1990,9.8315,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_7.txt,6,48,48×6,3456.0000,3.4560,10,1367.7200,1380.2060,9.6072,3.4562,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_8.txt,6,48,48×6,3456.0000,3.4560,10,1810.3600,1848.5560,24.9668,3.4563,10,0,
Inst_m6_n48_pi2.0_TF0.6_R0.6_9.txt,6,48,48×6,3456.0000,3.4560,10,1271.4000,1281.3830,6.5333,3.4562,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,157.3800,157.6880,0.4963,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,291.1800,295.5160,2.8916,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,262.2600,263.0720,1.0231,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,138.8200,143.4650,2.4532,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,262.7500,263.2270,1.0058,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,190.2500,191.1080,1.1492,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,273.9100,278.9350,3.7742,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,102.0100,103.2870,0.6799,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,261.8800,262.0460,0.3500,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,235.4600,235.5100,0.0707,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,184.9400,185.2740,0.2317,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,142.2600,144.8790,1.5716,4.3204,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,256.3400,257.8420,2.6200,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,173.2900,176.7360,1.2495,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,183.7300,186.9050,1.5995,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,149.4900,149.9700,0.9422,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,147.1300,148.1960,0.8445,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,180.5300,181.7500,0.8186,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,157.9700,159.0000,0.9058,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.4_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,152.5900,153.5500,0.6953,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,265.0400,269.2080,3.6846,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,187.9500,189.9410,1.5735,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,127.2600,131.4550,2.7786,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,249.7600,257.8110,5.2653,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,151.3600,152.3240,0.8950,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,157.3300,159.1250,1.4747,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,281.6300,285.9280,2.8008,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,238.1400,242.1950,3.0669,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,177.7700,178.2110,0.4877,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,213.0800,214.3520,1.1835,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,157.2600,161.1930,2.5927,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,322.7600,323.9660,1.5331,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,292.3100,297.6790,4.6122,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,195.1300,196.4160,1.0319,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,254.6200,257.9630,3.7003,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,202.8700,206.5940,2.4159,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,287.5400,292.1810,5.9172,4.3203,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,282.0100,289.3280,4.9079,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,135.7600,138.7830,1.8419,4.3202,10,0,
Inst_m6_n60_pi0.2_TF0.6_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,199.3600,199.7020,0.3596,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,437.3200,444.4200,4.7112,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,606.6800,612.1310,6.8614,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,332.6000,334.2240,1.6410,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,422.0600,425.3670,2.5365,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,1067.1300,1067.1300,0.0000,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,506.5600,513.2600,4.4385,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,405.5200,405.8320,0.5024,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,433.8200,438.1980,4.2236,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,550.9600,555.2580,4.9845,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,672.8200,672.9810,0.5091,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,419.2500,420.6470,1.4198,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,466.9800,467.7870,0.5689,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,389.7800,394.4420,5.0452,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,695.2000,702.3540,5.3066,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,530.7300,532.3410,1.6047,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,423.9000,427.6470,3.0409,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,499.1400,499.1400,0.0000,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,386.1900,392.3130,2.6028,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,344.1100,345.6040,1.6281,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.4_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,288.2400,292.5630,5.0981,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,633.0400,644.4790,7.5174,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,899.4000,904.8410,2.6547,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,373.5100,380.5960,8.0918,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,409.9600,414.8460,8.9459,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,336.2300,341.5940,2.9859,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,587.8300,596.4270,6.6789,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,507.2800,507.9540,0.8951,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,299.8500,312.6080,5.8310,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,889.2700,899.1490,10.6645,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,633.2700,649.2360,11.8453,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,558.7900,570.5320,11.6363,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,883.7600,899.6680,13.5797,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,457.3000,477.1000,11.6966,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,374.8900,380.5190,3.9836,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,635.6900,638.3530,1.6174,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,855.9700,858.9450,1.2446,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,423.9100,430.2950,4.6286,4.3203,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,598.6200,609.6050,5.3940,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_8.txt,6,60,60×6,4320.0000,4.3200,10,219.7200,222.7770,3.2411,4.3202,10,0,
Inst_m6_n60_pi0.5_TF0.6_R0.6_9.txt,6,60,60×6,4320.0000,4.3200,10,360.6700,367.7050,5.7686,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_1.txt,6,60,60×6,4320.0000,4.3200,10,1202.8200,1219.7970,9.3539,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_10.txt,6,60,60×6,4320.0000,4.3200,10,1275.8300,1296.3570,15.7724,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_2.txt,6,60,60×6,4320.0000,4.3200,10,1326.7400,1344.3520,12.8921,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_3.txt,6,60,60×6,4320.0000,4.3200,10,1030.3500,1038.2540,8.3347,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_4.txt,6,60,60×6,4320.0000,4.3200,10,571.3300,575.3680,2.3422,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_5.txt,6,60,60×6,4320.0000,4.3200,10,1143.9200,1143.9320,0.0379,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_6.txt,6,60,60×6,4320.0000,4.3200,10,1459.8800,1477.1450,8.8213,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_7.txt,6,60,60×6,4320.0000,4.3200,10,881.4900,892.2760,5.5365,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_8.txt,6,60,60×6,4320.0000,4.3200,10,893.0800,895.7560,2.5937,4.3203,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.4_9.txt,6,60,60×6,4320.0000,4.3200,10,864.0400,866.8400,2.8640,4.3203,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_1.txt,6,60,60×6,4320.0000,4.3200,10,1233.5400,1233.7640,0.1135,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_10.txt,6,60,60×6,4320.0000,4.3200,10,1384.4000,1394.5660,9.1192,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_2.txt,6,60,60×6,4320.0000,4.3200,10,758.7200,770.3330,11.1537,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_3.txt,6,60,60×6,4320.0000,4.3200,10,677.6200,691.5290,12.0053,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_4.txt,6,60,60×6,4320.0000,4.3200,10,1138.7300,1138.7300,0.0000,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_5.txt,6,60,60×6,4320.0000,4.3200,10,1469.7200,1482.3880,12.8080,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_6.txt,6,60,60×6,4320.0000,4.3200,10,756.5100,756.5100,0.0000,4.3202,10,0,
Inst_m6_n60_pi1.0_TF0.4_R0.6_7.txt,6,60,60×6,4320.0000,4.3200,10,1129.3300,1139.7910,7.6046,4.3203,10,0,
