Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_VNS,AvgResult_VNS,StdResult_VNS,AvgTime_VNS,SuccessRuns_VNS,FailedRuns_VNS,FirstError_VNS
Inst_m2_n14_pi0.2_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,135.5900,135.5900,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,84.0900,84.0900,0.0000,0.3363,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,719.2000,732.7640,28.6182,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,298.1300,298.1300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,99.1700,99.1700,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,420.9600,420.9600,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,1211.9000,1211.9000,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1077.6500,1077.6500,0.0000,0.3363,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1025.4300,1025.4300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1029.3500,1029.3500,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,504.8100,504.8100,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,283.7600,283.7600,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,484.6700,484.6700,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,533.0600,539.0780,19.0306,0.3363,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,948.6100,948.6100,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,749.2300,751.3300,6.6408,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,134.5900,134.5900,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,854.2800,854.2800,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,2260.4500,2265.5800,10.8150,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1057.0800,1057.0800,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,453.0000,453.0000,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,1445.5000,1445.5000,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,316.9300,316.9300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,365.2400,365.2400,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,349.2400,349.2400,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,179.4100,179.4100,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,314.3200,314.3200,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,63.1600,63.1600,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,193.7600,193.7600,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,179.9900,179.9900,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,137.9900,137.9900,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,215.0500,215.0500,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,196.8800,196.8800,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,385.3100,385.3100,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,256.7000,256.8620,0.5123,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,308.1500,308.1500,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,687.0600,687.0600,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,471.4300,471.4300,0.0000,0.3363,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,233.0500,233.0500,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,388.9800,389.8920,1.1774,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,155.2400,155.2400,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,183.6300,186.0240,2.0604,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,260.5600,261.0610,1.5843,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,1202.7300,1202.7300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,612.2200,616.3980,13.2120,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,384.9800,384.9800,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,945.2500,945.2500,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1799.4300,1799.4300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1049.9700,1049.9700,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1172.4700,1172.4700,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,437.1300,437.1300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,327.3500,327.3500,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,697.1300,731.6100,72.6902,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,726.9200,726.9200,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,595.7200,617.2590,68.1123,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,952.1700,952.1700,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1019.0000,1019.0000,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,821.3300,821.3300,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,354.8800,355.6300,2.3717,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1376.3100,1376.3100,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,966.5000,971.6630,10.8905,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,481.9900,481.9900,0.0000,0.3362,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,1380.9200,1380.9200,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,356.8000,356.8000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,910.1800,910.1800,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,533.1700,533.1700,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,540.2100,540.2100,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,349.4500,349.4500,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,552.8300,552.8300,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,732.1400,732.1400,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,696.3800,696.3800,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,755.1200,755.1200,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,405.5400,405.5400,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,681.0200,684.9320,12.3708,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,951.9500,951.9500,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,394.3300,394.3300,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,528.8000,528.8000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,622.4500,622.4500,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,260.8400,260.8400,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1354.6200,1354.6200,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,598.5300,598.5300,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,712.7800,712.7800,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,932.4300,932.4300,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,466.1000,466.1000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,1286.1400,1286.1400,0.0000,0.3363,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,499.1000,501.7560,3.4289,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,2919.9600,2919.9600,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1252.4200,1252.4200,0.0000,0.3363,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,498.0800,498.0800,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,284.4600,284.4600,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,479.3300,479.3300,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,2153.4000,2153.4000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,978.9000,978.9000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,2526.5700,2526.5700,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1130.3000,1130.3000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,629.5200,629.5200,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,2851.1000,2851.1000,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,715.9700,715.9700,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,339.6200,339.6200,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1065.4900,1065.4900,0.0000,0.3363,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1510.2700,1510.2700,0.0000,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,1726.9600,1733.4400,13.6610,0.3362,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,2493.6700,2493.6700,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,814.1100,814.1100,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,766.2600,766.2600,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,1683.8500,1683.8500,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,458.0500,458.0500,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,2079.0900,2079.0900,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1715.9700,1715.9700,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1553.7900,1554.2420,1.4293,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,778.9700,779.0790,0.3447,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,1068.3900,1068.3900,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,1690.2300,1690.2300,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,1832.4500,1832.4500,0.0000,0.3363,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1727.1100,1727.1100,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,1461.4400,1461.4400,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1242.2200,1242.2200,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,1180.9200,1180.9200,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,780.8700,780.8700,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,2106.4900,2106.4900,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1099.2900,1099.2900,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,839.5600,839.5600,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,743.0700,743.2350,0.5218,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,2265.7600,2265.7600,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,937.7800,937.7800,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,1952.0000,1954.1060,4.4398,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,2238.3700,2238.3700,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1374.8900,1374.8900,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,2144.7000,2144.7000,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1242.5900,1242.5900,0.0000,0.3363,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,1308.2100,1308.2100,0.0000,0.3363,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,2090.4600,2109.2820,49.9129,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,2750.2200,2750.2200,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,3509.7700,3509.7700,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1876.3700,1876.3700,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,3180.0600,3180.0600,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1750.7400,1750.7400,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,1458.4100,1461.2140,5.9114,0.3363,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,2255.3400,2255.3400,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,2032.5400,2032.5400,0.0000,0.3363,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1964.8600,1964.8600,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,2000.1200,2000.1200,0.0000,0.3362,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,2147.1900,2147.1900,0.0000,0.3362,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,114.1700,114.1700,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,69.4300,69.4300,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,77.8000,77.8000,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,129.8900,131.4720,2.5950,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,89.1900,89.1900,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,154.3100,154.3100,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,85.9700,85.9700,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,173.4900,173.4900,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,78.8000,78.8000,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,89.6400,89.6400,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,88.2800,88.2800,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,86.6600,87.3370,1.6088,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,43.3500,43.3700,0.0211,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,112.9100,114.1980,1.1445,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,131.9600,136.7420,3.5009,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,191.8800,191.8800,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,181.4300,181.4300,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,95.0800,95.0800,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,69.6700,69.6850,0.0474,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,106.9300,106.9300,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,514.3900,516.9570,8.1176,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,117.4400,117.4400,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,251.9400,256.5600,4.8699,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,68.3800,68.4860,0.2235,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,137.7600,143.7420,9.6319,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,286.3800,289.7350,7.2765,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,96.2100,96.2100,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,241.2700,241.4060,0.2867,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,68.7100,68.7100,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,242.0600,242.0600,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,440.3200,440.3200,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,288.1800,288.1800,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,907.1200,907.1200,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,408.7500,416.2570,13.0047,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,127.5800,134.4680,14.5212,0.5409,10,0,
