Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_VNS,AvgResult_VNS,StdResult_VNS,AvgTime_VNS,SuccessRuns_VNS,FailedRuns_VNS,FirstError_VNS
Inst_m15_n150_pi0.2_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,227.5700,229.7110,2.1952,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,211.7100,211.7100,0.0000,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,205.5700,207.3970,0.9664,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,201.8000,202.2170,0.3190,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,212.9500,215.8420,2.1968,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,206.9300,209.4290,1.4997,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,264.2900,268.6620,2.8745,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,279.1700,283.7670,2.9273,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,182.5000,186.3440,3.0776,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,162.4500,165.1700,2.5735,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,259.2100,261.6730,1.5277,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,278.5300,281.5440,2.9331,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,182.2000,186.0570,2.9540,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,279.6500,282.5090,1.8805,27.0004,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,237.2900,243.1140,2.9886,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,223.0000,224.4000,1.5205,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,191.7100,194.3830,1.5088,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,191.7200,193.8180,2.5698,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,265.5800,269.0190,2.5829,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,206.5400,210.7980,2.2109,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,274.4900,278.2410,1.6581,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,200.2500,203.9510,2.7993,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,294.0200,299.7090,3.7138,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,214.8900,218.6730,2.4910,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,163.9600,165.2340,1.1336,27.0002,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,184.3500,187.7820,2.4209,27.0003,10,0,
Inst_m15_n150_pi0.2_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,269.5600,271.8010,1.1721,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,557.5500,557.7480,0.6261,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,576.1200,584.2960,6.8143,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,434.7200,434.7200,0.0000,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,481.3900,481.3900,0.0000,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,599.0700,607.5050,6.2129,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,569.7900,572.8720,2.0332,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,502.2600,508.0110,3.9432,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,407.9000,415.2020,5.2342,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,576.3800,576.6730,0.9265,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,511.5200,516.5540,6.0058,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,703.2100,718.0300,12.0387,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,454.2000,458.5640,3.3377,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,765.7200,766.2340,1.0947,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,385.2200,388.7860,2.0639,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,403.7200,405.2760,1.3057,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,385.8100,392.7500,3.6450,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,503.8100,505.8050,2.0742,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,574.7000,574.7000,0.0000,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,445.3900,448.9430,4.5266,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,401.9800,408.7130,4.1811,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,652.9600,657.0730,3.0492,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,473.3700,477.2080,4.2184,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,441.9900,446.9580,3.1251,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,628.5100,637.5900,8.5907,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,573.7600,585.4370,9.4425,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,623.5300,631.6420,8.9186,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,557.7200,573.2680,10.9742,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,572.9400,579.7840,6.2153,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,761.9900,782.7350,13.4899,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,388.1800,393.1270,3.4353,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,498.3000,500.8500,2.7120,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,564.5900,570.5910,4.6161,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,549.3300,557.3030,6.0271,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,504.7500,510.9950,5.2618,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,360.3100,366.0970,5.6573,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,367.3700,375.5640,5.8867,27.0004,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,682.4500,689.7350,6.5978,27.0003,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,475.4400,484.5570,6.9815,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,444.3400,450.4380,4.6434,27.0002,10,0,
Inst_m15_n150_pi0.5_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,516.3200,520.2830,4.1369,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,911.0100,920.3870,4.4380,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,961.3400,971.7110,8.0398,27.0001,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,1136.8200,1143.7610,4.4119,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,943.4000,958.1300,13.8354,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1024.1200,1038.5300,8.5141,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,858.9100,864.3940,4.4275,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,1230.7900,1230.7900,0.0000,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,1194.8900,1225.4850,18.8941,27.0001,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,1123.6100,1146.7230,11.1261,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,1195.2100,1220.1020,17.8477,27.0001,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,883.7300,890.4440,5.0620,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,1309.8700,1325.1960,15.0897,27.0001,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,902.3500,907.2370,3.5026,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,1118.7900,1130.7290,9.9370,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1273.5900,1276.7380,2.3121,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,1358.3400,1359.6910,3.3703,27.0001,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,829.2700,835.8200,4.1504,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,680.9200,694.5650,9.6880,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,1016.2400,1033.0940,16.9849,27.0000,10,0,
Inst_m15_n150_pi1.0_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,1368.5900,1373.9100,4.7814,27.0001,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,1636.4200,1655.7290,11.3708,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,1013.7300,1030.2410,8.3481,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,1185.2400,1199.5960,10.1284,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,1147.6100,1156.9480,6.9189,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1264.7000,1277.0390,12.0701,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,1032.3300,1036.4820,6.4660,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,1042.9600,1067.7670,13.3003,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,814.9900,830.4630,11.6830,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,660.3600,670.3150,7.5984,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,1165.1200,1168.7810,5.4562,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,847.5300,855.9650,6.8721,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,1540.9100,1557.1370,13.9040,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,936.4300,945.2960,10.5721,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,1084.7100,1103.0940,13.9274,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1279.3900,1309.1030,22.2451,27.0003,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,951.9400,968.0010,11.5747,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,1070.7500,1097.7730,15.3121,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,977.1800,985.1170,4.6086,27.0004,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,1114.0900,1120.0680,4.6259,27.0002,10,0,
Inst_m15_n150_pi1.0_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,910.2700,911.5850,2.0231,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,1713.9200,1713.9200,0.0000,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,3270.5800,3297.1740,24.2978,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,2808.9800,2809.2520,0.8601,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,1475.6200,1490.4550,11.1530,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1757.3000,1796.2360,23.5073,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,2090.5500,2110.1700,19.7500,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,2387.4100,2408.4160,7.3808,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,2714.1700,2718.1710,3.0008,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,1525.5700,1537.6630,9.8130,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,2714.8600,2738.4070,15.1776,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,1690.2800,1704.4360,9.0243,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,1393.7200,1396.9060,4.2322,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,1861.4200,1880.5360,14.0939,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,2162.6900,2183.8830,14.5988,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,2013.0800,2031.3760,18.2783,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,2399.9000,2442.9740,30.2742,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,1891.6100,1897.5690,3.7615,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,2124.9900,2136.2350,9.7225,27.0004,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,2703.1400,2704.6590,2.3764,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.4_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,3024.4200,3053.7420,19.0293,27.0005,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_1.txt,15,150,150×15,27000.0000,27.0000,10,1659.4300,1673.4660,7.7393,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_10.txt,15,150,150×15,27000.0000,27.0000,10,2260.6700,2280.8030,22.6615,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_2.txt,15,150,150×15,27000.0000,27.0000,10,2522.1200,2571.0570,42.3467,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_3.txt,15,150,150×15,27000.0000,27.0000,10,2007.8400,2042.1000,24.9972,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_4.txt,15,150,150×15,27000.0000,27.0000,10,1855.7800,1856.7200,0.9915,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_5.txt,15,150,150×15,27000.0000,27.0000,10,1502.7400,1521.6860,16.8733,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_6.txt,15,150,150×15,27000.0000,27.0000,10,1964.0800,1989.4900,19.3282,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_7.txt,15,150,150×15,27000.0000,27.0000,10,2038.8900,2066.5410,19.6646,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_8.txt,15,150,150×15,27000.0000,27.0000,10,1464.1500,1489.1120,14.1536,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.4_9.txt,15,150,150×15,27000.0000,27.0000,10,1606.7100,1618.8070,14.2511,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_1.txt,15,150,150×15,27000.0000,27.0000,10,1558.7900,1605.7000,27.6730,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_10.txt,15,150,150×15,27000.0000,27.0000,10,2705.3100,2716.6740,10.9356,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_2.txt,15,150,150×15,27000.0000,27.0000,10,2591.5500,2610.2590,11.9505,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_3.txt,15,150,150×15,27000.0000,27.0000,10,2066.1700,2102.7580,22.2485,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_4.txt,15,150,150×15,27000.0000,27.0000,10,1695.6200,1736.0860,29.9874,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_5.txt,15,150,150×15,27000.0000,27.0000,10,2111.3700,2134.6930,19.1445,27.0001,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_6.txt,15,150,150×15,27000.0000,27.0000,10,2190.9400,2210.0180,16.4602,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_7.txt,15,150,150×15,27000.0000,27.0000,10,2743.9300,2772.7260,26.3313,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_8.txt,15,150,150×15,27000.0000,27.0000,10,1668.8000,1678.8020,6.4704,27.0002,10,0,
Inst_m15_n150_pi2.0_TF0.6_R0.6_9.txt,15,150,150×15,27000.0000,27.0000,10,2716.3000,2729.0460,10.9551,27.0002,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,355.9700,355.9700,0.0000,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,394.6600,404.4160,5.4414,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,223.5400,225.1870,1.4409,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,333.9500,338.7730,2.8036,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,350.4600,351.4090,0.6157,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,278.5400,278.9180,0.2527,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,388.9400,392.3600,2.8643,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,304.0300,306.5300,2.3616,43.2012,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,325.7300,329.9040,3.6918,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,354.6100,355.8510,0.9198,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,243.0700,245.1040,2.1124,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,401.7500,401.7720,0.0696,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,404.6300,406.3960,1.3423,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,289.6000,292.7790,1.7982,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,345.6400,345.7850,0.2393,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,323.6500,325.7460,2.2568,43.2012,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,271.8600,275.5180,2.1405,43.2012,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,454.1500,454.2220,0.2277,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,351.9400,357.3450,5.0202,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,400.9900,403.3360,2.0274,43.2013,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,301.7700,302.8190,0.5686,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,379.2900,382.4020,2.6566,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,304.6100,308.9750,2.1555,43.2010,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,299.4000,301.7040,1.4070,43.2010,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,367.1000,375.8020,6.6296,43.2010,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,359.5600,360.4520,1.1786,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,285.3400,288.6920,3.6079,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,326.3500,333.8810,3.4741,43.2011,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,360.6500,363.0210,2.0936,43.2011,10,0,
