Instance,m,n,LowerBound,Iterations,Runtime(s),Status
Inst_m8_n64_pi0.5_TF0.4_R0.4_5.txt,8,64,369.03,43,2.6268,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.4_6.txt,8,64,516.69,37,2.4773,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.4_7.txt,8,64,365.10,153,2.6488,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.4_8.txt,8,64,311.56,113,3.1054,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.4_9.txt,8,64,285.51,113,2.8992,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.4_10.txt,8,64,303.86,17,4.1540,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_1.txt,8,64,448.97,189,2.5869,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_2.txt,8,64,422.45,218,2.8555,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_3.txt,8,64,380.73,271,3.3116,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_4.txt,8,64,451.90,36,3.2967,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_5.txt,8,64,351.48,17,3.0580,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_6.txt,8,64,438.81,3,2.8900,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_7.txt,8,64,372.91,87,3.2308,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_8.txt,8,64,429.24,7,2.1748,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_9.txt,8,64,434.84,126,4.5464,Within1800
Inst_m8_n64_pi0.5_TF0.4_R0.6_10.txt,8,64,365.46,10,2.8388,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_1.txt,8,64,282.61,29,2.6902,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_2.txt,8,64,340.88,33,2.6985,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_3.txt,8,64,418.43,70,2.8111,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_4.txt,8,64,413.64,55,2.1713,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_5.txt,8,64,299.91,13,2.7761,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_6.txt,8,64,526.33,10,2.3363,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_7.txt,8,64,289.15,474,3.4727,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_8.txt,8,64,281.88,60,2.7266,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_9.txt,8,64,332.09,2,2.3467,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.4_10.txt,8,64,411.47,60,2.3974,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_1.txt,8,64,368.03,30,3.8202,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_2.txt,8,64,442.94,120,3.8566,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_3.txt,8,64,325.55,150,2.8153,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_4.txt,8,64,546.34,72,3.8270,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_5.txt,8,64,448.84,177,3.0295,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_6.txt,8,64,390.06,120,2.7400,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_7.txt,8,64,347.36,116,2.8465,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_8.txt,8,64,508.58,26,2.0158,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_9.txt,8,64,303.37,21,2.4731,Within1800
Inst_m8_n64_pi0.5_TF0.6_R0.6_10.txt,8,64,265.01,6,3.3034,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_1.txt,8,64,764.61,2,4.7514,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_2.txt,8,64,574.50,18,2.6079,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_3.txt,8,64,647.98,96,2.8247,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_4.txt,8,64,498.85,17,2.8461,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_5.txt,8,64,953.10,82,2.9501,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_6.txt,8,64,573.87,77,3.0106,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_7.txt,8,64,760.09,43,3.0893,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_8.txt,8,64,497.96,256,3.9686,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_9.txt,8,64,521.40,114,4.9927,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.4_10.txt,8,64,513.49,15,2.9729,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_1.txt,8,64,508.35,171,3.1627,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_2.txt,8,64,644.12,79,2.7398,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_3.txt,8,64,1142.17,32,2.6949,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_4.txt,8,64,721.71,345,5.2031,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_5.txt,8,64,766.51,123,2.1954,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_6.txt,8,64,658.66,124,3.1061,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_7.txt,8,64,554.75,2,2.9252,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_8.txt,8,64,889.85,170,2.4003,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_9.txt,8,64,657.77,9,3.2705,Within1800
Inst_m8_n64_pi1.0_TF0.4_R0.6_10.txt,8,64,560.41,31,2.3520,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_1.txt,8,64,984.58,135,4.9154,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_2.txt,8,64,542.33,199,3.3848,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_3.txt,8,64,692.37,73,2.9684,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_4.txt,8,64,707.96,9,2.7241,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_5.txt,8,64,1168.61,9,2.0787,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_6.txt,8,64,827.35,119,2.2180,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_7.txt,8,64,987.40,70,3.1336,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_8.txt,8,64,642.84,77,2.0775,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_9.txt,8,64,680.32,39,3.6334,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.4_10.txt,8,64,541.11,5,2.1255,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_1.txt,8,64,769.43,71,2.6563,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_2.txt,8,64,792.26,76,2.7628,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_3.txt,8,64,878.68,3,3.0121,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_4.txt,8,64,897.64,19,4.4537,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_5.txt,8,64,627.50,54,3.5833,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_6.txt,8,64,600.18,47,2.4452,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_7.txt,8,64,572.02,82,5.8777,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_8.txt,8,64,788.70,250,2.5316,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_9.txt,8,64,1069.33,144,2.7616,Within1800
Inst_m8_n64_pi1.0_TF0.6_R0.6_10.txt,8,64,475.59,12,5.5028,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_1.txt,8,64,2622.69,17,2.5795,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_2.txt,8,64,1176.99,18,2.9502,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_3.txt,8,64,1077.13,12,2.7907,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_4.txt,8,64,1260.25,165,2.6049,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_5.txt,8,64,2270.83,225,2.9350,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_6.txt,8,64,1746.38,44,3.0437,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_7.txt,8,64,1255.59,51,2.5599,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_8.txt,8,64,1265.23,8,3.8015,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_9.txt,8,64,1061.78,30,3.8252,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.4_10.txt,8,64,950.07,23,3.3953,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_1.txt,8,64,1391.37,2,3.2800,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_2.txt,8,64,1133.51,5,3.1583,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_3.txt,8,64,1591.81,12,3.5551,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_4.txt,8,64,1717.40,254,4.1176,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_5.txt,8,64,925.21,175,2.9639,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_6.txt,8,64,1350.90,6,3.5728,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_7.txt,8,64,1762.50,220,3.2535,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_8.txt,8,64,1097.65,520,2.0532,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_9.txt,8,64,1867.01,43,2.7156,Within1800
Inst_m8_n64_pi2.0_TF0.4_R0.6_10.txt,8,64,2109.89,507,3.9271,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_1.txt,8,64,1249.74,531,3.9539,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_2.txt,8,64,1420.77,355,3.4676,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_3.txt,8,64,1975.19,307,3.1240,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_4.txt,8,64,1125.18,58,2.6011,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_5.txt,8,64,1940.18,626,3.7817,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_6.txt,8,64,1182.09,125,2.3723,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_7.txt,8,64,1630.79,788,3.8681,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_8.txt,8,64,1195.70,254,2.4521,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_9.txt,8,64,2130.51,962,4.7609,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.4_10.txt,8,64,1661.72,684,2.5744,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_1.txt,8,64,1838.69,546,2.1616,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_2.txt,8,64,1110.01,898,3.3888,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_3.txt,8,64,1916.53,762,2.7867,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_4.txt,8,64,1765.38,711,2.5826,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_5.txt,8,64,1535.86,866,3.1389,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_6.txt,8,64,1777.54,932,3.1843,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_7.txt,8,64,867.05,952,3.3346,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_8.txt,8,64,1219.82,940,2.8585,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_9.txt,8,64,1679.49,1007,4.3561,Within1800
Inst_m8_n64_pi2.0_TF0.6_R0.6_10.txt,8,64,1250.93,945,2.6225,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_1.txt,8,80,197.86,1646,4.4747,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_2.txt,8,80,207.15,73,4.6915,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_3.txt,8,80,134.41,4,5.2544,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_4.txt,8,80,247.55,25,5.6636,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_5.txt,8,80,205.55,38,5.7815,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_6.txt,8,80,182.14,3,4.4879,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_7.txt,8,80,275.13,10,8.6028,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_8.txt,8,80,148.20,5,5.8603,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_9.txt,8,80,154.46,35,8.4980,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.4_10.txt,8,80,214.89,115,5.5804,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_1.txt,8,80,190.33,178,5.1690,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_2.txt,8,80,103.91,13,7.3196,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_3.txt,8,80,138.74,49,6.9189,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_4.txt,8,80,117.40,134,8.3909,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_5.txt,8,80,149.30,15,5.2175,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_6.txt,8,80,153.36,32,5.9742,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_7.txt,8,80,224.09,6,6.9507,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_8.txt,8,80,184.69,30,8.6940,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_9.txt,8,80,145.62,119,7.2844,Within1800
Inst_m8_n80_pi0.2_TF0.4_R0.6_10.txt,8,80,128.12,167,8.0272,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_1.txt,8,80,223.59,259,6.7755,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_2.txt,8,80,164.63,25,8.5783,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_3.txt,8,80,205.64,79,7.5627,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_4.txt,8,80,234.10,17,5.2272,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_5.txt,8,80,292.40,88,4.4674,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_6.txt,8,80,151.65,108,6.9898,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_7.txt,8,80,276.47,296,5.2268,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_8.txt,8,80,196.66,40,8.0670,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_9.txt,8,80,130.35,71,4.9060,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.4_10.txt,8,80,188.65,2,5.8630,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_1.txt,8,80,191.26,8,5.8843,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_2.txt,8,80,267.14,350,5.4956,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_3.txt,8,80,240.17,13,7.6135,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_4.txt,8,80,185.85,71,10.4489,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_5.txt,8,80,153.03,6,10.4028,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_6.txt,8,80,206.54,218,8.7658,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_7.txt,8,80,207.54,53,9.8752,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_8.txt,8,80,199.33,33,8.0033,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_9.txt,8,80,206.22,185,10.9239,Within1800
Inst_m8_n80_pi0.2_TF0.6_R0.6_10.txt,8,80,179.32,18,9.1203,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_1.txt,8,80,423.16,389,5.2148,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_2.txt,8,80,358.73,212,5.5565,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_3.txt,8,80,479.58,125,7.2243,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_4.txt,8,80,451.95,18,7.9387,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_5.txt,8,80,663.91,177,5.6044,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_6.txt,8,80,546.26,251,8.7737,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_7.txt,8,80,457.48,92,7.2975,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_8.txt,8,80,411.61,116,4.9096,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_9.txt,8,80,604.09,118,6.6587,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.4_10.txt,8,80,393.02,24,4.8990,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_1.txt,8,80,285.39,38,11.4259,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_2.txt,8,80,375.19,197,7.7891,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_3.txt,8,80,515.27,1,6.7930,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_4.txt,8,80,599.74,205,9.7320,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_5.txt,8,80,647.39,33,5.0291,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_6.txt,8,80,831.90,163,5.7851,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_7.txt,8,80,861.57,12,7.8136,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_8.txt,8,80,405.01,67,8.1762,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_9.txt,8,80,556.12,66,6.5874,Within1800
Inst_m8_n80_pi0.5_TF0.4_R0.6_10.txt,8,80,406.41,204,11.4996,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_1.txt,8,80,475.77,106,5.0656,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_2.txt,8,80,575.62,29,6.2814,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_3.txt,8,80,452.59,179,4.8485,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_4.txt,8,80,390.14,157,5.3610,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_5.txt,8,80,720.36,155,6.8497,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_6.txt,8,80,368.24,48,6.0759,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_7.txt,8,80,571.94,196,7.8013,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_8.txt,8,80,374.91,69,4.9834,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_9.txt,8,80,558.05,170,6.3243,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.4_10.txt,8,80,562.80,140,6.6528,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_1.txt,8,80,684.48,67,10.7911,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_2.txt,8,80,612.19,59,10.2434,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_3.txt,8,80,365.36,304,7.8940,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_4.txt,8,80,454.55,55,5.8036,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_5.txt,8,80,611.18,107,10.6153,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_6.txt,8,80,564.35,112,12.0495,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_7.txt,8,80,482.54,53,9.1476,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_8.txt,8,80,295.09,84,9.3107,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_9.txt,8,80,358.14,52,8.7703,Within1800
Inst_m8_n80_pi0.5_TF0.6_R0.6_10.txt,8,80,514.06,97,7.3341,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_1.txt,8,80,825.47,232,6.2375,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_2.txt,8,80,1557.85,109,6.1155,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_3.txt,8,80,925.63,21,8.7158,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_4.txt,8,80,729.65,58,8.5710,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_5.txt,8,80,1370.65,131,4.4352,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_6.txt,8,80,644.29,33,6.0964,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_7.txt,8,80,995.14,320,7.9338,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_8.txt,8,80,707.35,76,6.2342,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_9.txt,8,80,689.41,34,5.9026,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.4_10.txt,8,80,1174.30,64,4.5009,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_1.txt,8,80,674.80,12,7.0351,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_2.txt,8,80,1067.87,8,8.1926,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_3.txt,8,80,631.17,396,7.9896,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_4.txt,8,80,967.39,45,6.3679,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_5.txt,8,80,658.65,6,8.1609,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_6.txt,8,80,748.11,321,12.0524,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_7.txt,8,80,618.05,289,10.2537,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_8.txt,8,80,493.40,3,6.7632,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_9.txt,8,80,1038.12,31,6.4457,Within1800
Inst_m8_n80_pi1.0_TF0.4_R0.6_10.txt,8,80,1048.85,147,7.1556,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_1.txt,8,80,785.56,34,9.4332,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_2.txt,8,80,947.97,117,7.6782,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_3.txt,8,80,1014.71,548,5.4832,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_4.txt,8,80,1543.59,9,5.9321,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_5.txt,8,80,1280.87,208,11.2165,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_6.txt,8,80,827.95,10,5.6356,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_7.txt,8,80,759.41,40,5.5584,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_8.txt,8,80,862.28,92,6.9863,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_9.txt,8,80,606.13,228,6.1707,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.4_10.txt,8,80,1104.93,115,4.6960,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_1.txt,8,80,1374.62,138,6.7350,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_2.txt,8,80,1358.45,28,6.7549,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_3.txt,8,80,867.53,336,15.2699,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_4.txt,8,80,797.71,114,10.3088,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_5.txt,8,80,885.94,98,7.7558,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_6.txt,8,80,894.79,85,7.3377,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_7.txt,8,80,1396.37,8,6.0312,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_8.txt,8,80,968.63,53,8.3737,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_9.txt,8,80,950.82,158,5.4251,Within1800
Inst_m8_n80_pi1.0_TF0.6_R0.6_10.txt,8,80,1677.62,14,7.2803,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_1.txt,8,80,1519.14,18,8.7513,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_2.txt,8,80,2474.67,57,7.6828,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_3.txt,8,80,2145.13,22,6.4339,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_4.txt,8,80,1178.21,211,8.3202,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_5.txt,8,80,1897.99,96,6.9983,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_6.txt,8,80,1891.63,272,6.0668,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_7.txt,8,80,2075.00,106,7.1183,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_8.txt,8,80,2793.63,53,6.0318,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_9.txt,8,80,1020.22,133,9.0692,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.4_10.txt,8,80,1189.38,424,7.8206,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_1.txt,8,80,1290.91,133,8.0376,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_2.txt,8,80,1131.64,93,9.6613,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_3.txt,8,80,3145.69,174,7.1861,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_4.txt,8,80,2357.33,60,6.6661,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_5.txt,8,80,1352.33,227,9.1682,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_6.txt,8,80,2949.10,80,6.7882,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_7.txt,8,80,1647.81,100,8.0527,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_8.txt,8,80,1654.94,259,8.7442,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_9.txt,8,80,2099.66,92,7.6351,Within1800
Inst_m8_n80_pi2.0_TF0.4_R0.6_10.txt,8,80,1745.64,513,8.6799,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_1.txt,8,80,1964.19,129,5.7898,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_2.txt,8,80,1998.28,521,7.8462,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_3.txt,8,80,3084.45,1240,11.0682,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_4.txt,8,80,1586.61,198,6.1122,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_5.txt,8,80,1642.49,194,6.0328,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_6.txt,8,80,938.00,735,7.9246,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_7.txt,8,80,1327.32,757,7.8787,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_8.txt,8,80,1622.04,378,6.2770,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_9.txt,8,80,1584.62,827,7.6752,Within1800
Inst_m8_n80_pi2.0_TF0.6_R0.4_10.txt,8,80,1254.76,339,5.1579,Within1800
