Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,D5I5,$-D_5-I_5$,792.324,62.2465,790.61,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,D5I5,$-D_5-I_5$,913.694,62.2147,912.43,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,D5I5,$-D_5-I_5$,1188.006,62.2065,1184,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,D5I5,$-D_5-I_5$,806.703,62.2246,804.03,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,D5I5,$-D_5-I_5$,704.271,62.2401,700.69,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,D5I5,$-D_5-I_5$,768.024,62.226,767.29,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,D5I5,$-D_5-I_5$,606.618,62.2085,604.8,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,D5I5,$-D_5-I_5$,773.457,62.1963,772.34,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,D5I5,$-D_5-I_5$,774.889,62.2449,770.66,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,D5I5,$-D_5-I_5$,819.779,62.2019,818.43,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,D5I5,$-D_5-I_5$,666.209,62.2222,666.17,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,D5I5,$-D_5-I_5$,824.994,62.2541,824.22,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,D5I5,$-D_5-I_5$,783.471,62.2409,781.51,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,D5I5,$-D_5-I_5$,721.513,62.2276,719.84,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,D5I5,$-D_5-I_5$,785.217,61.8755,777.96,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,D5I5,$-D_5-I_5$,988.875,62.1941,981.77,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,D5I5,$-D_5-I_5$,663.622,62.2447,661.68,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,D5I5,$-D_5-I_5$,812.687,62.2067,808.99,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,D5I5,$-D_5-I_5$,838.675,62.2295,836.45,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,D5I5,$-D_5-I_5$,913.931,62.1967,907.84,10
