Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_DG-ALNS,AvgResult_DG-ALNS,StdResult_DG-ALNS,AvgTime_DG-ALNS,SuccessRuns_DG-ALNS,FailedRuns_DG-ALNS,FirstError_DG-ALNS
Inst_m3_n15_pi0.2_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,242.0600,242.0600,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,440.3200,440.3200,0.0000,0.5411,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,288.1800,288.1800,0.0000,0.5412,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,907.1200,907.1200,0.0000,0.5411,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,408.7500,408.7500,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,127.5800,127.5800,0.0000,0.5411,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,320.0000,320.1180,0.3731,0.5410,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,274.7600,274.7600,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,259.4400,259.4400,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,109.0600,109.0600,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,1003.7100,1003.7100,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,225.4200,225.4200,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,139.9600,139.9600,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,146.4300,146.4300,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,419.8000,419.8000,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,140.1900,140.1900,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,196.0000,196.0000,0.0000,0.5411,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,104.7700,104.7700,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,255.2100,255.2100,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,317.7000,317.7000,0.0000,0.5412,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,159.5200,159.5200,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,219.9200,219.9200,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,356.4400,356.4400,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,441.7500,441.7500,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,425.0000,425.0000,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,336.4200,336.4200,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,347.9900,347.9900,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,200.8400,200.8400,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,453.8200,453.8200,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,280.8700,280.8700,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,305.8800,305.8800,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,352.7600,352.7600,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,92.7100,92.7100,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,306.3900,306.3900,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,479.9400,479.9400,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,286.0800,293.9050,10.1135,0.5411,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,344.0200,344.0200,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,254.0000,254.0000,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,333.9600,333.9600,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,466.3900,469.3630,9.4015,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,295.0100,295.0100,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,346.6600,346.6600,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,965.0300,969.5820,14.3947,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,161.4200,161.4200,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,140.5700,140.5700,0.0000,0.5408,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,677.2300,677.2300,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,773.7800,773.7800,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,313.6000,313.6000,0.0000,0.5409,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,326.2300,326.2300,0.0000,0.5411,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,144.0700,144.0700,0.0000,0.5410,10,0,
Inst_m3_n15_pi0.5_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,411.9200,411.9200,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,552.4300,552.4300,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,667.8700,667.8700,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,397.4600,397.4600,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,272.8000,272.8000,0.0000,0.5411,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,336.4000,336.4000,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,182.9500,182.9500,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,562.9900,562.9900,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,807.3200,807.3200,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,506.9800,506.9800,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,584.1800,584.1800,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,406.6700,406.6700,0.0000,0.5411,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,580.5600,580.5600,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,370.9800,370.9800,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,534.6900,534.6900,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,493.9800,493.9800,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,459.0900,459.0900,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,353.0000,353.0000,0.0000,0.5412,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,677.3000,677.3000,0.0000,0.5412,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,594.9400,594.9400,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,449.1300,449.1300,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,883.6000,883.6000,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,681.8800,681.8800,0.0000,0.5411,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,1471.3200,1471.3200,0.0000,0.5411,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,1273.8900,1273.8900,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,1089.3400,1089.3400,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,391.5700,391.5700,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,539.4100,539.4100,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,367.6000,367.6000,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,1574.0100,1574.0100,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,660.7200,660.7200,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,368.8300,368.8300,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,615.3400,615.3400,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,723.8300,723.8300,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,448.6400,449.9350,4.0951,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,823.9500,823.9500,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,1544.5600,1544.5600,0.0000,0.5408,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,914.9300,914.9300,0.0000,0.5410,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,399.6500,399.6500,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,415.7300,415.7300,0.0000,0.5409,10,0,
Inst_m3_n15_pi1.0_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,741.7100,741.7100,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,1174.8800,1174.8800,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,982.2500,982.2500,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,1313.0000,1313.0000,0.0000,0.5411,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,810.8400,810.8400,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,1453.4900,1453.4900,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,331.6300,331.6300,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,1126.6300,1126.6300,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,1611.9300,1611.9300,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,1012.4200,1012.4200,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,560.2800,560.2800,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,1376.2500,1376.2500,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,872.3300,872.3300,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,1260.1500,1260.1500,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,2082.3800,2082.3800,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,1468.2700,1468.2700,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,1749.7700,1749.7700,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,693.9800,693.9800,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,1398.5200,1398.5200,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,457.1300,457.1300,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,695.3600,695.3600,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,722.3800,722.3800,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,959.6400,959.6400,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,1476.9500,1476.9500,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,606.7900,606.7900,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,576.8000,576.8000,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,1534.9400,1534.9400,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,1603.9400,1603.9400,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,753.2400,753.2400,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,1729.4200,1729.4200,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,1190.1900,1190.1900,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,1384.5800,1384.5800,0.0000,0.5411,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,877.0100,877.0100,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,1451.3500,1451.3500,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,788.8400,788.8400,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,2270.5400,2270.5400,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,800.3100,800.3100,0.0000,0.5408,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,2434.3200,2434.3200,0.0000,0.5409,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,2418.7400,2418.7400,0.0000,0.5410,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,809.4000,809.4000,0.0000,0.5412,10,0,
Inst_m3_n15_pi2.0_TF0.6_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,879.6800,879.6800,0.0000,0.5412,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_1.txt,3,21,21×3,756.0000,0.7560,10,98.2600,98.2600,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_10.txt,3,21,21×3,756.0000,0.7560,10,84.6400,84.6400,0.0000,0.7575,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_2.txt,3,21,21×3,756.0000,0.7560,10,95.8800,95.8800,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_3.txt,3,21,21×3,756.0000,0.7560,10,79.6000,79.6000,0.0000,0.7576,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_4.txt,3,21,21×3,756.0000,0.7560,10,188.1500,188.1500,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_5.txt,3,21,21×3,756.0000,0.7560,10,166.3000,166.3000,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_6.txt,3,21,21×3,756.0000,0.7560,10,98.9500,98.9500,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_7.txt,3,21,21×3,756.0000,0.7560,10,149.9100,150.4150,1.5970,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_8.txt,3,21,21×3,756.0000,0.7560,10,70.8500,72.6020,0.9234,0.7581,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.4_9.txt,3,21,21×3,756.0000,0.7560,10,151.2300,151.2300,0.0000,0.7576,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_1.txt,3,21,21×3,756.0000,0.7560,10,143.7600,143.7600,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_10.txt,3,21,21×3,756.0000,0.7560,10,142.9100,142.9100,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_2.txt,3,21,21×3,756.0000,0.7560,10,124.4700,124.4700,0.0000,0.7581,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_3.txt,3,21,21×3,756.0000,0.7560,10,120.6200,120.6200,0.0000,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_4.txt,3,21,21×3,756.0000,0.7560,10,108.1300,108.9280,1.1770,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_5.txt,3,21,21×3,756.0000,0.7560,10,105.1500,105.2360,0.2720,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_6.txt,3,21,21×3,756.0000,0.7560,10,88.9800,89.8560,2.7702,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_7.txt,3,21,21×3,756.0000,0.7560,10,210.7400,210.8960,0.4933,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_8.txt,3,21,21×3,756.0000,0.7560,10,82.5700,82.5700,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.4_R0.6_9.txt,3,21,21×3,756.0000,0.7560,10,274.0000,274.0710,0.2142,0.7581,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_1.txt,3,21,21×3,756.0000,0.7560,10,111.7300,111.7300,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_10.txt,3,21,21×3,756.0000,0.7560,10,622.8700,622.8700,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_2.txt,3,21,21×3,756.0000,0.7560,10,233.1000,238.9800,6.1981,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_3.txt,3,21,21×3,756.0000,0.7560,10,537.7500,537.7500,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_4.txt,3,21,21×3,756.0000,0.7560,10,113.2800,113.2800,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_5.txt,3,21,21×3,756.0000,0.7560,10,372.2000,372.2000,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_6.txt,3,21,21×3,756.0000,0.7560,10,104.0800,104.2640,0.5819,0.7575,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_7.txt,3,21,21×3,756.0000,0.7560,10,181.8600,181.8600,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_8.txt,3,21,21×3,756.0000,0.7560,10,558.1500,558.1500,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.4_9.txt,3,21,21×3,756.0000,0.7560,10,137.6500,137.7730,0.3890,0.7574,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_1.txt,3,21,21×3,756.0000,0.7560,10,93.7800,93.7800,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_10.txt,3,21,21×3,756.0000,0.7560,10,273.2500,273.2740,0.0386,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_2.txt,3,21,21×3,756.0000,0.7560,10,255.6600,255.6600,0.0000,0.7576,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_3.txt,3,21,21×3,756.0000,0.7560,10,389.4600,389.4600,0.0000,0.7575,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_4.txt,3,21,21×3,756.0000,0.7560,10,777.5000,778.2650,1.2318,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_5.txt,3,21,21×3,756.0000,0.7560,10,140.6600,142.1300,1.1810,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_6.txt,3,21,21×3,756.0000,0.7560,10,122.3100,122.3100,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_7.txt,3,21,21×3,756.0000,0.7560,10,240.5400,240.5400,0.0000,0.7579,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_8.txt,3,21,21×3,756.0000,0.7560,10,109.5800,109.5800,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.2_TF0.6_R0.6_9.txt,3,21,21×3,756.0000,0.7560,10,183.3700,183.3700,0.0000,0.7579,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_1.txt,3,21,21×3,756.0000,0.7560,10,410.0500,410.0500,0.0000,0.7578,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_10.txt,3,21,21×3,756.0000,0.7560,10,229.0600,229.0600,0.0000,0.7576,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_2.txt,3,21,21×3,756.0000,0.7560,10,474.6900,474.6900,0.0000,0.7577,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_3.txt,3,21,21×3,756.0000,0.7560,10,409.2000,409.4660,0.8412,0.7575,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_4.txt,3,21,21×3,756.0000,0.7560,10,417.5500,417.7460,0.6198,0.7582,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_5.txt,3,21,21×3,756.0000,0.7560,10,726.0400,726.0400,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_6.txt,3,21,21×3,756.0000,0.7560,10,332.0100,332.0100,0.0000,0.7580,10,0,
Inst_m3_n21_pi0.5_TF0.4_R0.4_7.txt,3,21,21×3,756.0000,0.7560,10,351.0000,352.6100,3.3987,0.7575,10,0,
