Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_DG-ALNS,AvgResult_DG-ALNS,StdResult_DG-ALNS,AvgTime_DG-ALNS,SuccessRuns_DG-ALNS,FailedRuns_DG-ALNS,FirstError_DG-ALNS
Inst_m10_n80_pi0.2_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,172.1500,172.1530,0.0095,9.6587,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,195.9500,197.1430,0.7186,9.6605,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,127.2700,128.1420,0.6645,9.6610,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,155.1000,155.5680,0.3460,9.6592,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,142.3300,144.7800,3.0405,9.6594,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,176.0500,177.5830,0.6555,9.6595,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,203.4100,206.0380,1.1517,9.6611,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,166.2800,166.4830,0.2506,9.6578,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,185.4400,188.7340,2.4170,9.6608,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,187.1600,187.7390,0.3825,9.6607,10,0,
Inst_m10_n80_pi0.2_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,134.1400,134.4210,0.1840,9.6611,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,441.3100,441.8680,0.9275,9.6592,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,572.0500,577.2430,2.1608,9.6589,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,497.1900,498.4960,0.5758,9.6607,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,321.5200,321.5540,0.1075,9.6597,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,372.0300,374.8950,2.6375,9.6609,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,510.4200,510.4200,0.0000,9.6607,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,381.4800,385.3680,3.0600,9.6592,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,470.7300,472.8950,0.8259,9.6582,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,471.9200,473.9350,1.5341,9.6599,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,633.5200,635.7930,1.1789,9.6602,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,382.6700,384.9290,2.3578,9.6600,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,366.8900,367.6490,1.3025,9.6570,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,290.3700,290.3700,0.0000,9.6597,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,307.0400,307.5360,0.5516,9.6601,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,660.7300,661.3550,0.4655,9.6596,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,360.7500,361.5940,0.5564,9.6602,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,372.7200,374.4690,2.3292,9.6611,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,235.8300,236.0070,0.2430,9.6584,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,361.1900,361.1900,0.0000,9.6598,10,0,
Inst_m10_n80_pi0.5_TF0.4_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,354.7700,356.2320,1.4888,9.6586,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,447.7100,455.1590,4.5650,9.6588,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,507.3300,511.7680,2.7141,9.6587,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,289.9100,290.2140,0.6186,9.6588,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,303.4200,307.9900,4.2111,9.6577,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,468.0100,468.0100,0.0000,9.6579,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,606.4500,608.6310,1.7702,9.6603,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,339.4200,341.3040,2.1644,9.6599,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,495.2900,495.6740,0.3305,9.6587,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,405.8900,409.6970,2.6127,9.6597,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,467.3500,473.9770,2.6589,9.6593,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,612.0800,615.4230,1.4772,9.6613,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,581.1300,582.4980,1.6715,9.6565,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,472.1300,472.1300,0.0000,9.6599,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,381.9600,384.5650,2.3896,9.6582,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,412.1800,412.1800,0.0000,9.6602,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,331.8600,332.0460,0.2995,9.6594,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,470.9300,471.3330,0.6018,9.6604,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,405.0600,408.9890,6.4763,9.6597,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,363.1200,364.0050,0.5394,9.6601,10,0,
Inst_m10_n80_pi0.5_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,322.8600,322.8600,0.0000,9.6594,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,790.6100,790.6100,0.0000,9.6595,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,577.8400,578.6870,0.5845,9.6611,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,730.5400,730.5920,0.1644,9.6597,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,869.7200,870.2600,0.6971,9.6580,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,521.7500,523.4400,0.6547,9.6591,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,786.4400,787.1900,1.2076,9.6602,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,1052.3300,1058.7760,4.3327,9.6582,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,803.3800,803.3800,0.0000,9.6587,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,1070.2000,1076.4660,2.8419,9.6606,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,609.7800,611.5340,0.9104,9.6606,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,1217.9600,1217.9600,0.0000,9.6579,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,992.3400,994.6200,1.2017,9.6596,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,977.8500,977.8500,0.0000,9.6607,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,819.1300,820.4610,1.4444,9.6608,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,534.0800,534.2560,0.0928,9.6585,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,814.8700,815.5280,1.0121,9.6607,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,865.6800,866.0240,1.0878,9.6578,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,1051.7200,1051.7200,0.0000,9.6604,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,1042.1700,1044.5310,2.6130,9.6623,10,0,
Inst_m10_n80_pi1.0_TF0.4_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,635.4800,641.5720,2.8758,9.6615,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,877.9900,887.6060,4.7542,9.6597,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,849.1700,850.2940,1.3264,9.6591,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,1062.7900,1069.5200,3.3709,9.6611,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,788.9100,790.9090,0.9196,9.6603,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,976.8500,979.3670,1.1848,9.6593,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,840.5600,856.4210,8.2903,9.6600,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,972.3400,972.3400,0.0000,9.6597,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,863.6300,866.0150,4.0353,9.6607,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,653.4700,656.3520,2.0042,9.6575,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,705.8500,706.1840,0.7041,9.6608,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,820.1000,826.6860,3.5409,9.6601,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,930.0300,932.1260,0.9481,9.6591,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,1443.7700,1443.7700,0.0000,9.6603,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,802.4100,803.7040,0.9442,9.6622,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,512.3300,513.4950,0.9044,9.6602,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,1103.3600,1103.5600,0.6325,9.6593,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,839.6600,839.9880,0.4234,9.6601,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,606.9500,609.3480,1.9723,9.6609,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,935.9400,937.8610,1.0887,9.6579,10,0,
Inst_m10_n80_pi1.0_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,670.5500,676.9090,3.8685,9.6575,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,2249.7400,2258.7060,6.3619,9.6614,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,1609.3200,1610.4500,1.1911,9.6594,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,1413.5000,1413.5000,0.0000,9.6586,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,1487.0600,1490.1540,2.1064,9.6611,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,1293.8700,1293.8700,0.0000,9.6589,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,1096.1800,1098.1380,1.4656,9.6594,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,1869.0300,1870.7520,2.8246,9.6610,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,1535.7700,1539.9590,5.3463,9.6584,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,1368.1700,1369.5230,1.7900,9.6589,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,981.0200,983.3110,1.7576,9.6611,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,2177.0300,2177.0300,0.0000,9.6591,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,1915.5500,1917.5960,4.7699,9.6594,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,2323.7700,2328.5590,3.1416,9.6607,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,1532.9300,1536.7150,4.0610,9.6608,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,1990.9600,2003.0800,10.9533,9.6608,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,1937.0400,1937.6440,1.0569,9.6585,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,1401.1800,1405.9870,5.0010,9.6585,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,1208.7500,1212.4600,1.6254,9.6581,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,1920.5900,1925.6530,3.8215,9.6586,10,0,
Inst_m10_n80_pi2.0_TF0.4_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,1884.3100,1884.3100,0.0000,9.6592,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_1.txt,10,80,80×10,9600.0000,9.6000,10,1896.7500,1903.0230,5.6472,9.6599,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_10.txt,10,80,80×10,9600.0000,9.6000,10,1547.9200,1550.4410,1.8097,9.6583,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_2.txt,10,80,80×10,9600.0000,9.6000,10,1955.4900,1955.6140,0.1601,9.6581,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_3.txt,10,80,80×10,9600.0000,9.6000,10,1953.1500,1962.8350,10.8822,9.6593,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_4.txt,10,80,80×10,9600.0000,9.6000,10,1488.6000,1491.1260,2.9510,9.6593,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_5.txt,10,80,80×10,9600.0000,9.6000,10,1175.9100,1182.7080,4.9147,9.6595,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_6.txt,10,80,80×10,9600.0000,9.6000,10,2040.3800,2051.2850,5.4643,9.6586,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_7.txt,10,80,80×10,9600.0000,9.6000,10,1263.6500,1263.8160,0.3500,9.6596,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_8.txt,10,80,80×10,9600.0000,9.6000,10,1477.2700,1477.2700,0.0000,9.6581,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.4_9.txt,10,80,80×10,9600.0000,9.6000,10,2308.7300,2309.8200,2.4732,9.6594,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_1.txt,10,80,80×10,9600.0000,9.6000,10,1376.2400,1388.2640,12.1978,9.6594,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_10.txt,10,80,80×10,9600.0000,9.6000,10,1629.7700,1630.3790,0.6336,9.6609,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_2.txt,10,80,80×10,9600.0000,9.6000,10,1752.9700,1755.0800,2.3430,9.6602,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_3.txt,10,80,80×10,9600.0000,9.6000,10,1851.0200,1872.1510,13.0983,9.6604,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_4.txt,10,80,80×10,9600.0000,9.6000,10,1089.5000,1089.5000,0.0000,9.6587,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_5.txt,10,80,80×10,9600.0000,9.6000,10,1153.7500,1158.3840,3.6504,9.6566,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_6.txt,10,80,80×10,9600.0000,9.6000,10,1220.6100,1226.1860,9.7667,9.6600,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_7.txt,10,80,80×10,9600.0000,9.6000,10,2389.2000,2389.3120,0.2361,9.6578,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_8.txt,10,80,80×10,9600.0000,9.6000,10,1419.3800,1422.0990,2.6899,9.6597,10,0,
Inst_m10_n80_pi2.0_TF0.6_R0.6_9.txt,10,80,80×10,9600.0000,9.6000,10,2020.7500,2026.6740,13.6954,9.6585,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,219.1100,219.8620,0.4496,12.0921,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,134.2100,134.2580,0.1012,12.0928,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,192.8000,193.3420,0.4153,12.0930,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,243.3000,243.3710,0.1099,12.0873,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,194.3300,195.3600,0.7440,12.0921,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,184.6600,185.7550,0.8218,12.0928,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,179.8300,180.3710,0.3559,12.0925,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,188.7300,191.1090,1.0488,12.0909,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,227.2300,227.2350,0.0085,12.0921,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,194.8300,195.5600,0.5914,12.0897,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,170.8800,171.7150,0.4028,12.0967,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,260.0800,260.8800,1.0489,12.0931,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,271.1500,271.1500,0.0000,12.0937,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,183.4100,183.5240,0.1886,12.0928,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,258.7100,258.7100,0.0000,12.0933,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,138.7600,138.8030,0.0416,12.0904,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,206.5200,208.0520,1.7534,12.0949,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,226.1000,226.1000,0.0000,12.0928,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,222.8000,222.8000,0.0000,12.0924,10,0,
Inst_m10_n100_pi0.2_TF0.4_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,181.2000,181.7250,0.3747,12.0927,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,251.3800,252.3610,2.4701,12.0922,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,295.0700,295.9090,0.9762,12.0914,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,210.5100,211.6800,0.6175,12.0892,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,130.6300,131.1630,0.3337,12.0903,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,187.2200,187.2980,0.1256,12.0954,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,187.4600,187.9630,0.7991,12.0931,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,186.1100,186.1120,0.0063,12.0905,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,223.7700,224.0540,0.3132,12.0900,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,208.7800,208.7800,0.0000,12.0905,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,192.3500,193.1440,0.6109,12.0942,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,256.4200,256.9500,0.4002,12.0943,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,225.5900,227.0370,0.9237,12.0935,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,160.9800,161.5680,0.3713,12.0922,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,234.1500,234.5810,0.2622,12.0913,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,148.5600,149.2540,0.5719,12.0895,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,115.8900,115.8930,0.0095,12.0915,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,277.1800,277.4770,0.1044,12.0940,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,187.3000,187.3000,0.0000,12.0934,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,234.3400,234.3400,0.0000,12.0931,10,0,
Inst_m10_n100_pi0.2_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,106.7000,106.9290,0.1678,12.0942,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,502.3900,503.2240,1.1571,12.0925,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,519.9300,520.9740,0.9384,12.0928,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,290.5100,292.9020,1.6513,12.0935,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,568.9600,569.9510,0.7531,12.0925,10,0,
Inst_m10_n100_pi0.5_TF0.4_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,425.3700,427.1060,0.7357,12.0927,10,0,
