Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_PSO,AvgResult_PSO,StdResult_PSO,AvgTime_PSO,SuccessRuns_PSO,FailedRuns_PSO,FirstError_PSO
Inst_m8_n80_pi1.0_TF0.6_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,816.6700,848.4670,17.9333,7.6978,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,971.2800,1021.7460,30.7980,7.6924,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,669.6000,708.4170,31.4717,7.6903,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,1428.7800,1449.8160,12.3791,7.6923,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,1810.4300,1836.7160,22.4791,7.6888,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,1398.0400,1401.7980,7.3991,7.6912,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,1077.9000,1165.2210,78.5431,7.6957,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,867.5000,932.7010,41.9055,7.6954,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,948.1800,968.6160,19.8963,7.6904,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,989.5800,1028.5600,30.2382,7.6930,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,1461.1300,1497.2610,20.1592,7.6921,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,1022.6400,1064.8600,33.8037,7.6955,10,0,
Inst_m8_n80_pi1.0_TF0.6_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,989.5600,993.8840,3.1859,7.6925,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,1761.1400,1910.6100,110.1053,7.6966,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,1249.3800,1321.8480,39.1101,7.6941,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,2653.6200,2758.2150,52.9318,7.6908,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,2254.4400,2315.4230,36.6582,7.6923,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,1221.6200,1268.0400,33.1268,7.6905,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,1967.5400,2010.4570,38.7779,7.6926,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,2032.3400,2091.8470,29.5213,7.6992,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,2205.0100,2300.0360,44.1673,7.6950,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,2918.4000,2932.6170,20.4547,7.6901,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,1130.4000,1195.1500,44.3375,7.6945,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,1358.2900,1359.0570,2.1277,7.6949,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,1881.4800,1961.2840,41.7409,7.6920,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,1236.0200,1249.4230,13.7453,7.6939,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,3266.7400,3274.9120,11.9844,7.6909,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,2554.9400,2721.1850,81.9031,7.6931,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,1467.7000,1532.7920,45.7665,7.6934,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,3096.7300,3096.7300,0.0000,7.6955,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,1779.9300,1802.7710,28.1596,7.6972,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,1750.0200,1796.6480,37.1817,7.6939,10,0,
Inst_m8_n80_pi2.0_TF0.4_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,2203.2900,2250.8180,25.3004,7.6927,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,2087.2000,2172.8400,46.3491,7.6903,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,1303.2700,1304.3050,2.0419,7.6957,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,2094.6900,2160.4280,40.7827,7.6924,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,3217.3500,3238.5720,28.0694,7.7016,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,1667.4600,1729.1020,39.7266,7.6940,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,1717.8800,1756.4370,37.7917,7.6946,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,1030.9900,1064.9210,19.7450,7.6970,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,1576.3600,1648.3070,57.5414,7.6909,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,1766.8900,1798.2760,25.0121,7.6943,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,1701.4200,1800.1160,60.5322,7.6932,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,1415.7900,1439.2780,14.0287,7.6898,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,2766.0500,2845.3080,68.8334,7.6961,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,2065.1700,2182.6090,76.3399,7.6927,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,1606.7900,1679.1120,37.1330,7.6929,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,1890.7200,1957.6710,64.4632,7.6860,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,1147.5100,1194.4280,27.9068,7.6944,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,1971.7800,2114.8110,98.5388,7.6882,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,2143.9700,2183.2160,30.4685,7.6906,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,2780.0600,2852.7260,54.5396,7.6924,10,0,
Inst_m8_n80_pi2.0_TF0.6_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,2325.0500,2389.0170,57.3534,7.6940,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,164.9800,167.7310,2.7522,6.0095,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,94.6100,96.2240,1.2535,6.0088,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,140.4400,141.4030,0.3384,6.0131,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,94.5000,97.1510,2.3678,6.0093,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,104.0400,107.7530,2.6199,6.0101,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,91.6100,93.6210,2.1197,6.0143,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,149.7300,153.3880,2.0295,6.0101,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,117.4500,118.9590,1.2172,6.0106,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,155.5800,155.6620,0.2016,6.0140,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,66.6800,70.4330,3.9136,6.0084,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,129.4800,129.4800,0.0000,6.0085,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,141.5300,144.0150,2.4901,6.0093,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,168.4700,168.6120,0.4490,6.0104,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,136.7100,140.4320,2.7525,6.0141,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,82.9400,84.2940,2.6239,6.0102,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,89.1500,92.6310,3.3963,6.0136,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,74.6100,75.5110,0.8701,6.0096,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,43.9900,44.5710,1.0177,6.0115,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,102.8000,107.0230,4.4562,6.0102,10,0,
Inst_m10_n50_pi0.2_TF0.4_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,100.2800,101.2580,1.5028,6.0114,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,116.2000,119.2600,2.1604,6.0142,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,227.8500,228.0160,0.1383,6.0072,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,106.1600,109.1430,2.3553,6.0059,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,91.6600,98.2930,5.7991,6.0082,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,67.2700,68.6500,1.2751,6.0112,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,73.2800,73.2800,0.0000,6.0103,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,196.6300,199.7080,2.0504,6.0087,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,84.1100,87.3890,2.8786,6.0128,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,154.3300,156.0100,1.6110,6.0068,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,139.2400,140.1400,1.2707,6.0072,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,143.8100,148.9890,3.5107,6.0117,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,112.0800,117.9750,4.3578,6.0071,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,121.4400,122.1370,1.2481,6.0082,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,127.5700,129.8670,1.7599,6.0110,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,127.8100,132.5720,4.7651,6.0125,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,113.8800,119.2160,4.6179,6.0093,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,112.0700,112.4860,0.2928,6.0101,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,130.6300,132.6100,1.4931,6.0089,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,143.4900,150.1500,3.0751,6.0107,10,0,
Inst_m10_n50_pi0.2_TF0.6_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,95.7900,100.5200,4.2594,6.0093,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,256.8600,261.2190,5.4121,6.0057,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,227.9200,227.9200,0.0000,6.0107,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,255.3100,259.2570,3.8540,6.0097,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,250.8900,260.8980,7.9498,6.0084,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,243.6900,254.8780,6.4753,6.0113,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,344.1300,353.6380,6.2361,6.0075,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,204.6800,209.3490,2.6102,6.0059,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,296.8300,301.2280,4.7516,6.0073,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,227.7300,230.0030,1.9553,6.0095,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,290.7300,295.5170,4.5266,6.0072,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,234.9000,238.7330,2.7333,6.0064,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,283.7500,286.5040,1.4178,6.0086,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,288.5700,290.5110,2.4841,6.0073,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,313.8300,318.8100,4.6731,6.0140,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,232.7300,234.7450,2.2977,6.0086,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,284.7700,288.5150,5.1622,6.0085,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,224.2600,231.7190,6.4805,6.0128,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,219.6800,227.8670,6.8710,6.0037,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,243.1200,248.1110,4.0873,6.0105,10,0,
Inst_m10_n50_pi0.5_TF0.4_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,172.6800,180.1970,7.4902,6.0119,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,241.2700,245.8690,3.1527,6.0115,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,286.2600,288.7000,2.7567,6.0082,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,284.1100,286.1370,3.2367,6.0105,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,495.4900,511.7630,11.6035,6.0137,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,434.1000,435.5800,1.5010,6.0071,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,203.5000,213.2670,5.0770,6.0147,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,240.2400,245.4500,5.9769,6.0104,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,346.1600,355.7020,3.8717,6.0117,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,292.4000,301.7320,9.0983,6.0173,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,266.0500,271.3440,4.0739,6.0098,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,211.1700,220.6170,6.1909,6.0117,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,366.5200,383.9470,16.7421,6.0085,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,273.8700,275.4520,2.5249,6.0080,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,211.1600,225.1990,11.6770,6.0084,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,220.8100,228.1050,5.1467,6.0117,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,212.4900,220.7550,5.8612,6.0097,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,233.8900,234.8160,1.5473,6.0129,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,292.7500,300.7470,7.0805,6.0110,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,197.5200,212.4380,11.3624,6.0066,10,0,
Inst_m10_n50_pi0.5_TF0.6_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,217.6200,224.8150,4.5100,6.0091,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,468.1500,475.5380,5.2200,6.0071,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,454.6500,464.8230,9.0674,6.0076,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,458.3200,458.3200,0.0000,6.0111,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,516.0700,534.0280,9.3354,6.0118,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,569.1600,577.3230,6.7638,6.0112,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,425.0300,449.7640,20.7635,6.0123,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,521.6500,524.3030,2.2476,6.0082,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,465.8400,477.3040,5.2633,6.0085,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,469.9100,491.5940,17.2599,6.0101,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,498.9800,507.8040,10.0569,6.0122,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,367.0200,368.3400,1.4397,6.0076,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,476.4700,490.9540,11.0339,6.0094,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,600.9300,616.2410,13.8011,6.0110,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,393.6200,401.0630,4.3950,6.0104,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,516.7200,527.6080,6.6598,6.0093,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,370.6500,376.0430,2.0285,6.0094,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,400.7600,400.7600,0.0000,6.0092,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,564.1700,569.0670,7.5483,6.0098,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,523.3900,539.2930,10.4985,6.0122,10,0,
Inst_m10_n50_pi1.0_TF0.4_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,416.3700,434.7980,20.9858,6.0092,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,421.2800,432.8800,10.0973,6.0088,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,520.2100,520.2600,0.1581,6.0081,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,494.2300,508.6320,12.3461,6.0087,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_3.txt,10,50,50×10,6000.0000,6.0000,10,457.0800,468.5040,8.2566,6.0111,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_4.txt,10,50,50×10,6000.0000,6.0000,10,727.9200,732.3840,5.5779,6.0139,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_5.txt,10,50,50×10,6000.0000,6.0000,10,559.7100,563.0200,3.4890,6.0106,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_6.txt,10,50,50×10,6000.0000,6.0000,10,667.3900,676.7670,9.4194,6.0060,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_7.txt,10,50,50×10,6000.0000,6.0000,10,568.1200,578.5630,9.9394,6.0111,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_8.txt,10,50,50×10,6000.0000,6.0000,10,789.9100,821.1410,27.0145,6.0106,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.4_9.txt,10,50,50×10,6000.0000,6.0000,10,518.4900,537.8240,10.5248,6.0108,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_1.txt,10,50,50×10,6000.0000,6.0000,10,488.2200,494.3230,3.5453,6.0122,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_10.txt,10,50,50×10,6000.0000,6.0000,10,573.3900,578.7190,6.1044,6.0091,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_2.txt,10,50,50×10,6000.0000,6.0000,10,414.0500,429.5260,16.1129,6.0110,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_3.txt,10,50,50×10,6000.0000,6.0000,10,771.8700,789.6270,13.3804,6.0114,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_4.txt,10,50,50×10,6000.0000,6.0000,10,535.0300,563.5640,18.7700,6.0140,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_5.txt,10,50,50×10,6000.0000,6.0000,10,582.2700,602.0210,11.6073,6.0091,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_6.txt,10,50,50×10,6000.0000,6.0000,10,801.0800,830.0260,19.7005,6.0109,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_7.txt,10,50,50×10,6000.0000,6.0000,10,509.6100,515.6840,9.4838,6.0088,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_8.txt,10,50,50×10,6000.0000,6.0000,10,684.8100,697.8050,10.2135,6.0068,10,0,
Inst_m10_n50_pi1.0_TF0.6_R0.6_9.txt,10,50,50×10,6000.0000,6.0000,10,503.0600,524.3520,11.8512,6.0100,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_1.txt,10,50,50×10,6000.0000,6.0000,10,1222.6300,1255.4300,21.9064,6.0080,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_10.txt,10,50,50×10,6000.0000,6.0000,10,875.3300,875.8260,1.5685,6.0123,10,0,
Inst_m10_n50_pi2.0_TF0.4_R0.4_2.txt,10,50,50×10,6000.0000,6.0000,10,1095.5700,1095.5700,0.0000,6.0098,10,0,
