Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_PSO,AvgResult_PSO,StdResult_PSO,AvgTime_PSO,SuccessRuns_PSO,FailedRuns_PSO,FirstError_PSO
Inst_m20_n200_pi2.0_TF0.6_R0.6_3.txt,20,200,200×20,48000.0000,48.0000,10,1743.4300,1756.9820,10.6855,48.0635,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_4.txt,20,200,200×20,48000.0000,48.0000,10,2739.1300,2739.6000,1.4863,48.0553,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_5.txt,20,200,200×20,48000.0000,48.0000,10,2251.5400,2290.4470,31.8156,48.0584,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_6.txt,20,200,200×20,48000.0000,48.0000,10,1946.0800,1965.7950,19.3839,48.0386,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_7.txt,20,200,200×20,48000.0000,48.0000,10,2912.8900,2935.6630,16.2914,48.0492,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_8.txt,20,200,200×20,48000.0000,48.0000,10,2720.9800,2750.8050,21.3549,48.0328,10,0,
Inst_m20_n200_pi2.0_TF0.6_R0.6_9.txt,20,200,200×20,48000.0000,48.0000,10,2302.7600,2302.7600,0.0000,48.0427,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,375.6000,387.3680,7.0643,76.9119,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,239.8200,240.0880,0.4783,76.9097,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,378.8600,378.9970,0.2139,76.8703,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,445.3600,447.7620,1.2209,76.9136,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,313.0100,320.4770,5.4989,76.8574,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,331.0200,332.8030,1.4170,76.8935,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,355.2600,357.7310,1.7792,76.9011,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,557.3800,557.3800,0.0000,76.8775,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,359.5300,359.5300,0.0000,76.9031,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,364.1700,367.8170,2.4965,76.8960,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,250.7800,251.8950,0.7468,76.8736,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,263.9800,263.9800,0.0000,76.8888,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,280.3800,282.1190,1.3857,76.9105,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,272.6500,273.4370,0.5788,76.8785,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,399.6500,399.6500,0.0000,76.9421,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,272.1500,272.4900,0.2437,76.8608,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,433.1500,439.3910,3.1487,76.8687,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,300.6600,300.6600,0.0000,76.8719,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,359.2300,368.9610,5.7875,76.8576,10,0,
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,349.4400,354.3540,3.2415,76.8949,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,350.4300,350.4300,0.0000,76.9037,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,336.3100,336.9420,0.7876,76.8854,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,357.1300,357.1300,0.0000,76.9047,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,397.9100,400.8740,2.2783,76.8764,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,447.6200,453.7590,3.9796,76.8808,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,340.0400,345.5940,3.8934,76.8851,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,361.3000,366.7170,3.3257,76.8599,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,271.7100,272.5590,0.5931,76.9551,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,375.0500,381.9320,4.2228,76.8995,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,452.1800,453.8840,1.4997,76.8952,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,307.1400,320.4500,6.7883,76.8844,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,404.0600,404.0600,0.0000,76.8732,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,414.8400,417.2500,1.6557,76.9149,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,368.3600,368.3600,0.0000,76.9115,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,238.2000,239.6320,1.3255,76.9082,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,298.3300,303.3080,1.9906,76.8946,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,346.1900,349.6500,2.6324,76.8879,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,347.3500,347.3500,0.0000,76.8899,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,265.0000,266.7260,1.0865,76.9169,10,0,
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,453.9400,462.1410,4.7920,76.8765,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,752.9400,763.8610,8.6563,76.8872,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,941.8100,952.9220,5.7694,76.8868,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,954.7700,970.0180,9.3459,76.9061,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,875.9100,885.6490,8.5015,76.8990,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,662.4400,669.5120,5.3773,76.9077,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,1132.9000,1132.9000,0.0000,76.8929,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,790.6800,796.5290,3.2533,76.9028,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,914.8300,922.3050,5.6773,76.8735,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,1199.3400,1207.7160,6.5824,76.9265,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,812.7400,827.3110,9.7655,76.9134,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,705.5800,712.1090,4.7374,76.8478,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,770.0900,770.0900,0.0000,76.8965,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,612.6000,612.6000,0.0000,76.9034,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,776.4700,776.4700,0.0000,76.9253,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,784.1100,790.8710,5.6420,76.9049,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,816.9200,821.8780,2.7546,76.8989,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,666.2300,666.2300,0.0000,76.8965,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,832.3000,832.3000,0.0000,76.8933,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,791.4400,799.8820,7.3619,76.8507,10,0,
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,741.0600,753.3050,6.4430,76.8827,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,789.6500,803.9790,6.3653,76.8796,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,1035.2200,1070.6420,17.6264,76.8741,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,670.2300,676.4270,3.5660,76.8879,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,829.8600,847.7510,10.5731,76.9105,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,872.5300,886.3000,13.0919,76.9469,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,960.8300,996.9130,24.9251,76.9264,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,933.8100,944.3730,7.1891,76.9154,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,832.2100,843.9440,7.9580,76.8838,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,956.5700,966.6700,7.9278,76.8958,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,811.3900,811.3900,0.0000,76.8800,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,874.4300,887.3990,8.6219,76.9043,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,886.2900,893.4560,4.2014,76.9182,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,962.8200,964.7270,1.8095,76.8615,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,927.1500,932.2930,5.2274,76.8908,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,740.0600,743.1570,6.9802,76.9054,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,1059.7300,1066.1570,3.7078,76.9089,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,820.2200,835.8230,7.8269,76.8852,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,961.9100,972.6270,7.4497,76.8836,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,967.9500,984.6580,11.0036,76.8659,10,0,
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,819.2800,828.5580,5.9402,76.9065,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,2039.6300,2054.4380,9.8573,76.8634,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,1875.9100,1902.8030,15.2194,76.8827,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,1756.7400,1770.4250,8.4628,76.8896,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,1599.6600,1620.4500,16.8087,76.9059,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,1359.1400,1360.0250,2.0198,76.9451,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,2101.2800,2101.2800,0.0000,76.8603,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,1743.6100,1760.9300,14.3290,76.8966,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,2212.0000,2212.0000,0.0000,76.8749,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,1397.9600,1403.6710,6.7246,76.8873,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,2702.8700,2746.2340,26.9821,76.9158,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,1922.0600,1922.0600,0.0000,76.9195,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,2134.6400,2156.6360,20.7125,76.8996,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,1486.1700,1486.1700,0.0000,76.9185,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,1677.9700,1694.6840,10.3013,76.8881,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,2216.1200,2233.4170,12.6505,76.9185,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,2103.3500,2105.3520,1.8086,76.8652,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,1692.0000,1696.1990,4.9975,76.8881,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,1416.2900,1424.3820,6.7680,76.8644,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,1487.6200,1487.6200,0.0000,76.8961,10,0,
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,1595.4300,1615.5830,15.5040,76.8924,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,1892.1800,1912.4490,15.9055,76.9035,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,1443.5900,1455.5940,9.3763,76.8816,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,1668.8800,1714.1400,23.5633,76.9118,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,1502.8800,1503.0070,0.3085,76.9013,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,1559.1500,1578.9440,14.1731,76.9177,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,1908.0100,1932.3280,19.2116,76.9132,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,1687.9300,1710.8130,17.4471,76.8677,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,1638.1200,1667.5910,26.8291,76.8883,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,1805.8300,1837.1200,17.0138,76.9380,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,2028.4700,2059.5540,16.7784,76.9406,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,1910.8600,1910.8600,0.0000,76.9232,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,1600.9100,1615.9910,7.6987,76.9039,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,1952.5100,1999.6230,36.0292,76.9677,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,1815.3900,1828.6740,9.7462,76.9310,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,1822.2700,1839.4110,12.0654,76.9188,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,2742.0000,2779.8010,29.2353,76.8973,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,1869.1500,1874.2720,5.0714,76.9163,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,1935.8800,1961.5650,18.8814,76.8704,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,1806.6200,1812.2570,5.9441,76.8880,10,0,
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,1471.6600,1486.6330,8.2512,76.9145,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,4003.4200,4071.8390,41.6834,76.8808,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,3415.8200,3415.8200,0.0000,76.9059,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,3085.0200,3085.0200,0.0000,76.8618,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,3323.8100,3347.0380,15.9258,76.9102,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,3099.1100,3121.8120,22.8471,76.8730,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,2592.3500,2596.6890,5.2651,76.8894,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,2291.4800,2291.4800,0.0000,76.8988,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,3451.1000,3475.9280,20.3497,76.9287,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,4270.9900,4361.9790,38.6732,76.8748,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,4255.1000,4255.1000,0.0000,76.8862,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,4187.6300,4257.5260,34.5879,76.8761,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,2996.1800,3002.1200,13.2447,76.8883,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,2829.2200,2831.2310,2.6490,76.8925,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,3048.6900,3048.6900,0.0000,76.8885,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,4094.7700,4094.7700,0.0000,76.8614,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,4557.9800,4558.8490,2.7480,76.8885,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,3570.0200,3604.2430,23.2101,76.8840,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,4263.3700,4285.4250,22.0926,76.8564,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,3473.3300,3473.3300,0.0000,76.8750,10,0,
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,3335.1700,3364.7290,26.9535,76.8904,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,320×20,76800.0000,76.8000,10,2979.5100,3053.6890,44.3407,76.8624,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,320×20,76800.0000,76.8000,10,3696.1300,3739.7710,26.6789,76.8806,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,320×20,76800.0000,76.8000,10,3530.4700,3632.6970,43.6377,76.9054,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,320×20,76800.0000,76.8000,10,2811.2800,2841.2230,20.7390,76.8896,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,320×20,76800.0000,76.8000,10,4391.3900,4392.9440,3.4680,76.9258,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,320×20,76800.0000,76.8000,10,3573.3100,3623.2320,49.7581,76.8980,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,320×20,76800.0000,76.8000,10,3161.7300,3170.4480,4.2893,76.9221,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,320×20,76800.0000,76.8000,10,3418.4300,3440.8740,17.4043,76.8618,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,320×20,76800.0000,76.8000,10,4112.3100,4112.3100,0.0000,76.9280,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,320×20,76800.0000,76.8000,10,3509.6600,3540.7760,15.3932,76.8678,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,320×20,76800.0000,76.8000,10,4115.9600,4183.8780,57.9762,76.8800,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,320×20,76800.0000,76.8000,10,2876.1600,2902.9170,21.9777,76.8840,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,320×20,76800.0000,76.8000,10,2720.7300,2728.1250,10.2956,76.8767,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,320×20,76800.0000,76.8000,10,4225.2700,4225.2700,0.0000,76.8917,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,320×20,76800.0000,76.8000,10,4358.0300,4358.0300,0.0000,76.8950,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,320×20,76800.0000,76.8000,10,3366.2200,3374.9030,9.5558,76.8697,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,320×20,76800.0000,76.8000,10,3134.4200,3156.6560,24.8193,76.9145,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,320×20,76800.0000,76.8000,10,3499.6100,3500.0380,1.3535,76.9055,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,320×20,76800.0000,76.8000,10,3875.3000,3972.9020,47.5706,76.9601,10,0,
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,320×20,76800.0000,76.8000,10,3515.6700,3606.1100,60.4702,76.9043,10,0,
