Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_PSO,AvgResult_PSO,StdResult_PSO,AvgTime_PSO,SuccessRuns_PSO,FailedRuns_PSO,FirstError_PSO
Inst_m2_n14_pi0.2_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,172.4800,172.4800,0.0000,0.3417,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,246.3000,246.3000,0.0000,0.3386,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,82.5900,82.5900,0.0000,0.3388,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,214.4100,214.4100,0.0000,0.3374,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,88.9800,89.3640,0.4957,0.3389,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,164.9100,164.9100,0.0000,0.3386,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,116.8100,119.1410,1.6085,0.3391,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,135.5900,135.5900,0.0000,0.3376,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,84.0900,84.0900,0.0000,0.3408,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,789.4400,835.7620,66.6566,0.3386,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,298.1300,298.1300,0.0000,0.3391,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,99.1700,102.6180,10.9035,0.3383,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,420.9600,445.8930,50.0626,0.3396,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,1211.9000,1235.1540,41.3523,0.3395,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1077.6500,1134.8400,91.3140,0.3386,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1025.4300,1050.0300,52.7897,0.3381,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1029.3500,1075.4500,98.1132,0.3395,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,556.6700,613.9420,49.0398,0.3384,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,283.7600,347.0370,101.9270,0.3381,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,535.1000,554.0710,45.8317,0.3383,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,533.0600,548.0870,26.8406,0.3388,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,948.6100,949.5230,2.8872,0.3390,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,749.2300,800.3060,50.4630,0.3384,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,134.5900,134.5900,0.0000,0.3393,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,854.2800,895.2270,123.6483,0.3407,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,2286.1000,2291.7320,8.8437,0.3374,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1057.0800,1190.9120,66.7177,0.3385,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,453.0000,465.4000,26.1415,0.3391,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,1445.5000,1468.8250,20.9745,0.3388,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,316.9300,322.1540,6.7442,0.3379,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,365.2400,365.2400,0.0000,0.3421,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,349.2400,349.2400,0.0000,0.3392,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,179.4100,179.4100,0.0000,0.3377,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,314.3200,314.3200,0.0000,0.3371,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,63.1600,63.1600,0.0000,0.3398,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,193.7600,193.7600,0.0000,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,179.9900,180.3680,1.1953,0.3386,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,137.9900,137.9900,0.0000,0.3386,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,215.0500,215.0500,0.0000,0.3389,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,196.8800,196.8800,0.0000,0.3376,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,385.3100,385.3100,0.0000,0.3377,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,256.7000,257.4950,1.2801,0.3385,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,308.1500,309.3340,3.7441,0.3384,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,687.0600,687.0600,0.0000,0.3368,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,471.4300,473.9560,4.0672,0.3385,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,233.0500,233.9620,2.8840,0.3387,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,388.9800,389.2080,0.7210,0.3395,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,155.2400,155.2400,0.0000,0.3388,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,183.6300,184.4280,1.6823,0.3394,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,260.5600,261.5620,2.1124,0.3388,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,1252.1900,1292.4760,18.9201,0.3383,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,612.2200,651.7640,32.1243,0.3391,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,384.9800,384.9800,0.0000,0.3389,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,945.2500,947.2500,6.3246,0.3386,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1799.4300,1861.2220,51.8966,0.3383,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1049.9700,1054.9700,11.0454,0.3391,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1172.4700,1172.4700,0.0000,0.3385,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,437.1300,437.1300,0.0000,0.3382,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,327.3500,327.3500,0.0000,0.3391,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,697.1300,760.8500,103.8904,0.3381,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,726.9200,726.9200,0.0000,0.3382,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,595.7200,617.2590,68.1123,0.3384,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,952.1700,1078.7210,400.1894,0.3388,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1019.0000,1019.0000,0.0000,0.3371,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,821.3300,821.3300,0.0000,0.3384,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,354.8800,386.5050,80.8166,0.3387,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1376.3100,1509.7890,103.4900,0.3386,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,966.5000,1036.2560,104.2183,0.3386,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,481.9900,481.9900,0.0000,0.3381,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,1380.9200,1383.5600,8.3484,0.3387,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,356.8000,356.8000,0.0000,0.3380,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,910.1800,910.1800,0.0000,0.3379,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,533.1700,533.1700,0.0000,0.3395,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,540.2100,540.2100,0.0000,0.3406,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,349.4500,349.4500,0.0000,0.3418,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,552.8300,592.8160,57.2827,0.3385,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,732.1400,734.9820,5.9915,0.3391,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,696.3800,696.3800,0.0000,0.3375,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,755.1200,755.1200,0.0000,0.3378,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,405.5400,405.5400,0.0000,0.3375,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,681.0200,687.9880,14.8277,0.3392,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,951.9500,951.9500,0.0000,0.3392,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,394.3300,394.3300,0.0000,0.3381,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,528.8000,528.8000,0.0000,0.3385,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,622.4500,622.4500,0.0000,0.3418,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,260.8400,260.8400,0.0000,0.3409,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1354.6200,1359.9490,7.5439,0.3378,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,598.5300,598.5300,0.0000,0.3403,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,712.7800,712.7800,0.0000,0.3395,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,932.4300,932.4300,0.0000,0.3403,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,466.1000,466.4930,1.2428,0.3384,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,1286.1400,1302.6580,6.0240,0.3388,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,499.1000,503.7480,3.2074,0.3384,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,2919.9600,2945.9240,68.4591,0.3385,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1252.4200,1259.4570,9.0876,0.3379,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,498.0800,498.9460,1.8257,0.3394,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,284.4600,284.4600,0.0000,0.3389,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,479.3300,479.3300,0.0000,0.3423,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,2153.4000,2247.6660,171.6704,0.3396,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,978.9000,985.7840,8.8919,0.3382,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,2526.5700,2582.9040,73.7941,0.3380,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1130.3000,1130.3000,0.0000,0.3388,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,629.5200,672.8120,20.7217,0.3391,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,2851.1000,2862.0860,34.7408,0.3387,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,715.9700,715.9700,0.0000,0.3379,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,339.6200,350.2250,7.3181,0.3418,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1065.4900,1065.4900,0.0000,0.3381,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1510.2700,1546.2370,66.0900,0.3378,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,1759.3600,1839.3400,53.2132,0.3392,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,2493.6700,2493.6700,0.0000,0.3385,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,814.1100,814.1100,0.0000,0.3384,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,766.2600,766.2600,0.0000,0.3384,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,1683.8500,1683.8500,0.0000,0.3381,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,458.0500,460.8080,8.7216,0.3380,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,2079.0900,2085.5780,20.5169,0.3384,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1715.9700,1715.9700,0.0000,0.3401,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1553.7900,1563.3110,9.3794,0.3386,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,778.9700,778.9700,0.0000,0.3389,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,1068.3900,1068.3900,0.0000,0.3386,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,1690.2300,1690.2300,0.0000,0.3387,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,1832.4500,1832.4500,0.0000,0.3410,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1727.1100,1727.1100,0.0000,0.3379,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,1461.4400,1486.5400,26.4577,0.3386,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1242.2200,1242.2200,0.0000,0.3393,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,1180.9200,1180.9200,0.0000,0.3381,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,780.8700,780.8700,0.0000,0.3387,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,2106.4900,2106.4900,0.0000,0.3396,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1099.2900,1099.2900,0.0000,0.3400,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,839.5600,841.2940,1.4924,0.3398,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,743.0700,743.2350,0.5218,0.3400,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,2265.7600,2349.2780,114.9933,0.3392,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,937.7800,1076.7660,149.5121,0.3386,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,1952.0000,1975.2000,29.9511,0.3385,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,2238.3700,2238.3700,0.0000,0.3386,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1374.8900,1436.0720,64.0774,0.3396,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,2144.7000,2144.7000,0.0000,0.3387,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1242.5900,1254.5900,6.3246,0.3381,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,1308.2100,1308.2100,0.0000,0.3382,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,2090.4600,2163.6720,74.6617,0.3380,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,2750.2200,2752.0200,5.6921,0.3395,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,3509.7700,3571.7400,130.6978,0.3374,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1876.3700,1942.6800,84.8793,0.3398,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,3180.0600,3212.4090,85.6389,0.3377,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1750.7400,1791.2430,65.2160,0.3382,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,1472.4300,1472.4300,0.0000,0.3388,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,2255.3400,2257.9400,5.4813,0.3381,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,2032.5400,2040.3280,24.6278,0.3393,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1964.8600,2014.0240,83.7013,0.3384,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,2000.1200,2000.1200,0.0000,0.3385,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,2147.1900,2181.3350,36.7038,0.3388,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,114.1700,114.1700,0.0000,0.5437,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,69.4300,69.4300,0.0000,0.5441,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,77.8000,77.8000,0.0000,0.5445,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,129.8900,131.0660,2.4792,0.5437,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,89.1900,89.1900,0.0000,0.5435,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,154.3100,154.3100,0.0000,0.5443,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,85.9700,86.5510,1.8373,0.5428,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,173.4900,173.4900,0.0000,0.5432,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,78.8000,79.3500,0.5798,0.5445,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,89.6400,89.6400,0.0000,0.5435,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,88.2800,88.2800,0.0000,0.5437,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,86.6600,89.3870,1.4424,0.5428,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,43.3500,43.3540,0.0126,0.5441,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,112.9100,114.6100,1.2096,0.5430,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,137.4200,139.9910,2.2019,0.5438,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,191.8800,191.8800,0.0000,0.5433,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,181.4300,185.5850,6.6902,0.5426,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,95.0800,95.0800,0.0000,0.5434,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,69.6700,69.7000,0.0632,0.5449,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,106.9300,107.7340,1.2946,0.5435,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,514.3900,557.7830,43.2717,0.5440,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,117.4400,118.7470,4.1331,0.5429,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,251.9400,262.9080,9.3112,0.5440,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,68.3800,72.9070,9.1280,0.5437,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,137.7600,144.4270,10.8956,0.5437,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,286.3800,316.9970,34.6953,0.5444,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,96.2100,105.2250,14.5155,0.5451,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,241.2700,241.5420,0.3512,0.5440,10,0,
