Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_ALNS,AvgResult_ALNS,StdResult_ALNS,AvgTime_ALNS,SuccessRuns_ALNS,FailedRuns_ALNS,FirstError_ALNS
Inst_m10_n100_pi0.5_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,516.7600,522.5410,3.9011,12.0049,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,505.1000,508.5020,2.7698,12.0054,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,585.0200,595.7550,6.4226,12.0042,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,384.3200,386.8000,1.8281,12.0050,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,424.8100,431.0390,4.2884,12.0063,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,597.4400,600.3420,2.0160,12.0075,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,422.2200,424.5990,1.8328,12.0073,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,511.1100,518.8840,3.4576,12.0046,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,426.3900,426.5050,0.2646,12.0030,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,528.3900,528.8810,0.5790,12.0041,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,419.0300,422.7670,2.5026,12.0047,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,686.5900,690.0820,3.7069,12.0050,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,412.5200,414.8230,1.5435,12.0041,10,0,
Inst_m10_n100_pi0.5_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,378.1700,381.9740,2.7327,12.0069,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,727.3200,738.0710,5.7982,12.0081,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,720.8000,728.7070,5.6001,12.0067,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,961.9100,968.3010,3.9810,12.0040,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,951.0300,951.0300,0.0000,12.0053,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,678.5100,680.6440,1.4929,12.0057,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,768.8100,768.8920,0.0512,12.0065,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,911.4600,911.4600,0.0000,12.0045,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,1231.1400,1231.1400,0.0000,12.0047,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,885.4500,888.6540,2.4442,12.0029,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,725.5600,736.1670,6.4587,12.0053,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,836.5000,836.7130,0.1855,12.0044,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,869.5000,871.2150,1.2202,12.0062,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,1014.3400,1014.3400,0.0000,12.0057,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,966.0000,969.5500,2.4181,12.0064,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,645.1200,645.1200,0.0000,12.0044,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,976.1400,979.6640,3.3222,12.0051,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,1191.3900,1195.4750,3.3519,12.0066,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,881.9700,887.6260,2.8814,12.0054,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,1154.1100,1161.0330,5.6110,12.0049,10,0,
Inst_m10_n100_pi1.0_TF0.4_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,1527.1000,1540.9630,12.6263,12.0053,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,1182.6900,1193.3790,6.7808,12.0041,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,1576.5600,1585.3450,9.6493,12.0050,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,803.3000,812.0520,5.7523,12.0065,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,976.8100,991.0540,7.5132,12.0056,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,1226.9500,1243.5570,10.3874,12.0043,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,991.9000,1002.3600,9.3426,12.0046,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,957.3900,957.3900,0.0000,12.0041,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,1373.8700,1376.3160,1.2513,12.0052,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,891.7100,899.7850,8.0189,12.0057,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,775.7300,776.0310,0.4440,12.0058,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,1254.0500,1271.9920,12.2850,12.0053,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,1087.8300,1093.7930,3.9578,12.0081,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,722.5900,731.5870,4.7435,12.0055,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,1821.4600,1841.6700,12.2400,12.0044,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,1079.1500,1082.6630,4.4026,12.0051,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,1144.6100,1154.2570,5.2334,12.0056,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,1111.2500,1128.5610,10.0260,12.0050,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,1268.1600,1279.8990,6.3259,12.0060,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,1082.9500,1119.4830,23.6100,12.0051,10,0,
Inst_m10_n100_pi1.0_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,1156.0600,1166.2770,6.9242,12.0055,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,2202.7900,2223.0420,18.7699,12.0049,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,1901.2500,1911.4920,8.3653,12.0058,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,1929.7400,1938.0760,4.1559,12.0058,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,2134.2500,2135.0220,0.8497,12.0063,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,2319.8100,2319.8100,0.0000,12.0059,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,1598.7100,1599.6640,2.5688,12.0058,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,1685.3300,1691.2710,3.5342,12.0061,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,2353.8300,2372.3990,18.8130,12.0041,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,1938.8500,1943.7060,1.7068,12.0064,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,2888.6000,2888.6000,0.0000,12.0053,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,1808.4900,1812.0930,1.8515,12.0044,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,1688.6200,1691.2140,2.7085,12.0056,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,1165.9100,1176.1980,5.1499,12.0072,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,1619.9100,1634.7740,6.5615,12.0062,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,1820.0300,1820.0300,0.0000,12.0037,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,2158.9600,2203.9080,35.8280,12.0067,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,1663.8100,1675.3820,8.5274,12.0049,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,2261.9500,2265.8800,2.1156,12.0072,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,1602.9900,1614.7080,9.5407,12.0037,10,0,
Inst_m10_n100_pi2.0_TF0.4_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,2296.8100,2305.7890,7.5913,12.0066,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_1.txt,10,100,100×10,12000.0000,12.0000,10,2308.4300,2333.2900,17.5351,12.0047,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_10.txt,10,100,100×10,12000.0000,12.0000,10,2199.3400,2234.9640,23.1688,12.0050,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_2.txt,10,100,100×10,12000.0000,12.0000,10,1804.4400,1804.5870,0.2367,12.0043,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_3.txt,10,100,100×10,12000.0000,12.0000,10,2475.5900,2502.4570,21.5068,12.0063,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_4.txt,10,100,100×10,12000.0000,12.0000,10,2124.2700,2129.7740,5.5209,12.0058,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_5.txt,10,100,100×10,12000.0000,12.0000,10,2392.7300,2408.2680,10.1342,12.0055,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_6.txt,10,100,100×10,12000.0000,12.0000,10,2293.1400,2297.9570,3.9261,12.0051,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_7.txt,10,100,100×10,12000.0000,12.0000,10,1992.5500,2004.6290,7.8183,12.0048,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_8.txt,10,100,100×10,12000.0000,12.0000,10,2500.3800,2508.4560,6.1947,12.0054,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.4_9.txt,10,100,100×10,12000.0000,12.0000,10,2576.6600,2623.8230,29.4108,12.0063,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_1.txt,10,100,100×10,12000.0000,12.0000,10,2526.7000,2544.5520,13.9626,12.0060,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_10.txt,10,100,100×10,12000.0000,12.0000,10,2428.5300,2436.3190,4.4505,12.0055,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_2.txt,10,100,100×10,12000.0000,12.0000,10,2545.3100,2560.3170,10.7796,12.0058,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_3.txt,10,100,100×10,12000.0000,12.0000,10,1384.0100,1396.1080,5.9870,12.0051,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_4.txt,10,100,100×10,12000.0000,12.0000,10,2078.8200,2117.5890,22.3391,12.0064,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_5.txt,10,100,100×10,12000.0000,12.0000,10,2677.2900,2692.7640,9.2497,12.0058,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_6.txt,10,100,100×10,12000.0000,12.0000,10,2905.2500,2907.3020,0.7210,12.0048,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_7.txt,10,100,100×10,12000.0000,12.0000,10,1553.8400,1570.9210,9.8014,12.0066,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_8.txt,10,100,100×10,12000.0000,12.0000,10,2126.7100,2168.4870,26.0611,12.0050,10,0,
Inst_m10_n100_pi2.0_TF0.6_R0.6_9.txt,10,100,100×10,12000.0000,12.0000,10,2056.8500,2066.8980,12.2255,12.0060,10,0,
