Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_GA,AvgResult_GA,StdResult_GA,AvgTime_GA,SuccessRuns_GA,FailedRuns_GA,FirstError_GA
Inst_m18_n288_pi2.0_TF0.6_R0.4_8.txt,18,288,288×18,62208.0000,62.2080,10,3827.2300,3844.3490,20.3920,62.2298,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.4_9.txt,18,288,288×18,62208.0000,62.2080,10,3918.9600,4008.4060,74.1034,62.2281,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_1.txt,18,288,288×18,62208.0000,62.2080,10,4689.6800,4750.9490,67.6443,62.2291,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_10.txt,18,288,288×18,62208.0000,62.2080,10,2743.6800,2858.3750,76.7691,62.2236,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_2.txt,18,288,288×18,62208.0000,62.2080,10,3370.1300,3470.1620,71.5825,62.2224,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_3.txt,18,288,288×18,62208.0000,62.2080,10,4051.6300,4139.4600,67.8200,62.2291,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_4.txt,18,288,288×18,62208.0000,62.2080,10,3341.8000,3424.8530,62.3199,62.2268,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_5.txt,18,288,288×18,62208.0000,62.2080,10,3536.9900,3648.9950,88.9960,62.2261,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_6.txt,18,288,288×18,62208.0000,62.2080,10,3381.4000,3512.5650,63.0740,62.2258,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_7.txt,18,288,288×18,62208.0000,62.2080,10,3457.5700,3535.5460,58.7538,62.2285,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_8.txt,18,288,288×18,62208.0000,62.2080,10,3408.5300,3451.3090,45.8313,62.2234,10,0,
Inst_m18_n288_pi2.0_TF0.6_R0.6_9.txt,18,288,288×18,62208.0000,62.2080,10,3400.5200,3539.1580,89.5470,62.2298,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,194.4500,195.9390,1.2771,38.4138,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,175.8800,176.5620,0.5225,38.4127,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,161.5600,161.7680,0.2968,38.4096,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,187.5800,189.5180,1.1584,38.4134,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,160.3400,163.6510,1.9764,38.4111,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,138.7100,142.5750,3.3345,38.4129,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,194.0700,194.8750,0.4234,38.4156,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,179.4400,182.2310,1.6586,38.4118,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,133.5600,134.5880,0.9279,38.4088,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,138.3700,139.7860,0.8517,38.4113,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,173.7500,175.8620,1.6226,38.4131,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,161.4000,164.5750,2.3843,38.4144,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,139.8100,141.5110,1.8038,38.4113,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,133.1300,134.3290,1.1308,38.4097,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,127.3200,129.6910,1.2238,38.4106,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,217.0600,220.1590,2.5304,38.4126,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,238.5500,240.8600,4.0948,38.4130,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,180.0200,186.8790,4.1965,38.4104,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,259.4200,262.1340,2.1866,38.4103,10,0,
Inst_m20_n160_pi0.2_TF0.4_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,258.7100,262.1420,2.7691,38.4132,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,198.0600,202.8460,2.6202,38.4152,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,147.9600,149.3650,0.8377,38.4146,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,195.0600,202.4450,4.0657,38.4105,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,237.9000,239.5970,1.3604,38.4140,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,227.1200,231.2940,2.8153,38.4127,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,176.0600,182.3700,4.3374,38.4111,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,258.3100,260.9200,1.7413,38.4139,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,176.0300,178.7320,1.6416,38.4104,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,111.3800,112.8240,1.0144,38.4133,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,209.6000,210.5070,0.8379,38.4123,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,169.4000,175.5760,5.3651,38.4117,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,126.4600,128.2740,1.2513,38.4101,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,267.7500,273.0270,2.9539,38.4132,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,220.1400,223.2550,2.2094,38.4105,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,160.3800,163.8500,3.1995,38.4114,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,201.6700,209.0080,4.4529,38.4129,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,193.6400,199.6440,8.2873,38.4111,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,210.2600,215.8560,3.8827,38.4154,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,263.4300,266.1690,2.9760,38.4114,10,0,
Inst_m20_n160_pi0.2_TF0.6_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,161.7200,167.2480,4.5181,38.4138,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,515.0200,516.1820,1.8241,38.4128,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,465.7600,472.8850,5.3229,38.4109,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,528.8700,537.4620,5.4880,38.4117,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,365.9800,376.8440,6.7179,38.4121,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,356.6200,361.0000,4.2043,38.4106,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,469.2600,472.2160,1.8585,38.4133,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,446.1500,454.6320,4.6744,38.4100,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,281.5600,296.2870,5.4883,38.4113,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,540.1400,543.8200,3.9492,38.4089,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,605.7800,605.7800,0.0000,38.4095,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,363.6100,381.8870,8.4886,38.4132,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,397.0100,403.8600,4.6380,38.4128,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,438.4400,441.0690,2.5055,38.4141,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,392.7900,401.5470,5.5274,38.4143,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,387.3100,391.9000,3.5253,38.4116,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,508.9600,517.3210,5.0612,38.4141,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,485.8800,499.9960,8.4104,38.4121,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,504.6000,514.2700,4.8340,38.4098,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,522.4900,532.6730,7.4482,38.4097,10,0,
Inst_m20_n160_pi0.5_TF0.4_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,555.5900,556.5690,1.4190,38.4178,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,580.1100,602.6580,13.8998,38.4134,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,530.3700,538.2780,6.0088,38.4132,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,599.3200,612.0120,7.5349,38.4101,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,356.6600,364.1980,3.3424,38.4120,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,373.4400,378.7680,4.9354,38.4100,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,436.0400,443.6920,5.9486,38.4090,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,532.5200,544.5990,8.8011,38.4125,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,426.4300,434.5310,5.7317,38.4108,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,446.2800,457.0430,11.0435,38.4117,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,472.2100,478.1430,2.7220,38.4102,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,556.4900,569.8180,12.0346,38.4158,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,378.6800,384.4540,3.9323,38.4093,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,606.3800,611.8110,4.2356,38.4144,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,555.1900,563.0610,6.7381,38.4100,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,427.4400,437.9100,9.1406,38.4133,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,544.2000,555.1510,7.4134,38.4081,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,389.0600,393.1080,3.8604,38.4125,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,445.8200,452.5130,5.9577,38.4088,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,434.5800,447.9630,7.9883,38.4119,10,0,
Inst_m20_n160_pi0.5_TF0.6_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,432.0800,440.3000,4.9427,38.4109,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,1144.2700,1154.1960,7.7458,38.4151,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,690.3600,711.0760,8.4864,38.4120,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,747.8800,756.4440,4.9032,38.4135,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,757.1800,765.7220,9.9132,38.4140,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,1039.9600,1043.9030,3.1325,38.4102,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,830.2800,847.2580,13.0239,38.4103,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,620.4300,629.9700,7.5383,38.4093,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,1092.4900,1108.2130,12.2722,38.4136,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,1136.4700,1137.1770,1.5789,38.4095,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,866.3600,867.4200,2.1378,38.4127,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,778.7100,793.1630,11.0521,38.4113,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,1087.2000,1095.9300,6.5898,38.4160,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,942.4300,960.1450,12.6952,38.4097,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,681.6700,708.9850,14.1597,38.4108,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,900.7300,925.0050,18.5420,38.4124,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,896.6000,904.3920,5.2150,38.4141,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,1090.6900,1106.6660,9.7116,38.4104,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,1176.7000,1176.9960,0.3267,38.4128,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,1013.8900,1040.0790,15.2990,38.4117,10,0,
Inst_m20_n160_pi1.0_TF0.4_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,1043.9500,1052.6790,3.9901,38.4092,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,905.6700,926.9490,9.4040,38.4135,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,1225.2600,1242.4150,12.7288,38.4125,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,800.7500,809.6590,6.2842,38.4119,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,784.9100,799.6000,12.3770,38.4130,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,1109.3200,1114.0550,3.0679,38.4124,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,970.6800,993.2790,13.2244,38.4101,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,899.8100,919.4630,13.5266,38.4135,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,808.2000,826.6230,8.4070,38.4109,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,938.9100,978.5820,24.3529,38.4096,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,694.7300,713.4180,22.1210,38.4115,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,660.7100,688.5330,10.9716,38.4104,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,1035.1400,1073.2940,29.7150,38.4140,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,948.2800,988.2670,20.4139,38.4102,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,829.9500,853.2750,13.5426,38.4095,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,764.7700,805.2840,28.7644,38.4116,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,1190.1400,1247.5700,28.8727,38.4090,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,1042.5800,1069.4840,20.6482,38.4115,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,1185.4500,1198.2860,14.7183,38.4096,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,832.2700,850.4330,10.5344,38.4149,10,0,
Inst_m20_n160_pi1.0_TF0.6_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,1058.3900,1075.6630,10.8488,38.4104,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,2100.0600,2127.3300,11.7880,38.4123,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,1782.1100,1814.2390,24.0079,38.4134,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,1626.7300,1665.0050,20.0442,38.4132,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,1613.6400,1640.6040,26.9907,38.4127,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,1615.4900,1630.0100,5.3905,38.4136,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,1946.8700,1960.1190,10.4341,38.4091,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,2187.1200,2196.5540,10.6150,38.4097,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,1319.9300,1339.5810,13.2178,38.4106,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,1496.0500,1511.0930,8.1961,38.4136,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,1543.1700,1582.6180,33.3787,38.4160,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,1569.9600,1606.1250,32.6296,38.4123,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,1686.1300,1700.9360,14.9888,38.4131,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,2284.0900,2307.5480,13.2738,38.4162,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,1371.7300,1403.0910,16.2911,38.4195,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,1721.1000,1727.4640,5.7967,38.4117,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,1996.7600,2026.4590,17.9652,38.4140,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,1251.1400,1272.6290,18.4617,38.4188,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,2000.8300,2006.5330,5.0251,38.4121,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,1439.2200,1464.7300,17.5989,38.4151,10,0,
Inst_m20_n160_pi2.0_TF0.4_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,1824.4500,1846.6670,17.0772,38.4142,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_1.txt,20,160,160×20,38400.0000,38.4000,10,1734.0200,1754.5530,17.5531,38.4121,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_10.txt,20,160,160×20,38400.0000,38.4000,10,1894.6900,1956.6390,37.4371,38.4105,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_2.txt,20,160,160×20,38400.0000,38.4000,10,2218.4200,2245.4770,17.6570,38.4130,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_3.txt,20,160,160×20,38400.0000,38.4000,10,1792.2700,1820.5650,30.5189,38.4153,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_4.txt,20,160,160×20,38400.0000,38.4000,10,1680.2100,1700.2710,19.8147,38.4148,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_5.txt,20,160,160×20,38400.0000,38.4000,10,1977.2200,1993.3220,11.6021,38.4134,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_6.txt,20,160,160×20,38400.0000,38.4000,10,1912.9600,1946.1640,34.0235,38.4134,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_7.txt,20,160,160×20,38400.0000,38.4000,10,2290.3400,2318.2580,30.9597,38.4084,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_8.txt,20,160,160×20,38400.0000,38.4000,10,1118.0700,1139.3870,12.4708,38.4165,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.4_9.txt,20,160,160×20,38400.0000,38.4000,10,2232.2100,2303.1720,41.4166,38.4114,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_1.txt,20,160,160×20,38400.0000,38.4000,10,1574.9100,1628.0080,34.5787,38.4157,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_10.txt,20,160,160×20,38400.0000,38.4000,10,1914.5200,1979.5790,35.9085,38.4156,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_2.txt,20,160,160×20,38400.0000,38.4000,10,2657.7000,2790.2540,66.6599,38.4143,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_3.txt,20,160,160×20,38400.0000,38.4000,10,2193.5100,2252.8940,38.5405,38.4141,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_4.txt,20,160,160×20,38400.0000,38.4000,10,2117.0900,2167.2670,42.1247,38.4108,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_5.txt,20,160,160×20,38400.0000,38.4000,10,2125.7300,2160.7350,38.3287,38.4143,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_6.txt,20,160,160×20,38400.0000,38.4000,10,1644.3700,1682.1980,39.1944,38.4119,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_7.txt,20,160,160×20,38400.0000,38.4000,10,1472.3300,1531.7580,34.8880,38.4122,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_8.txt,20,160,160×20,38400.0000,38.4000,10,1817.2600,1842.3080,23.4792,38.4105,10,0,
Inst_m20_n160_pi2.0_TF0.6_R0.6_9.txt,20,160,160×20,38400.0000,38.4000,10,2023.1400,2078.9250,40.4127,38.4159,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_1.txt,20,200,200×20,48000.0000,48.0000,10,274.7100,278.9540,2.8288,48.0173,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_10.txt,20,200,200×20,48000.0000,48.0000,10,172.4800,176.1640,2.1722,48.0135,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_2.txt,20,200,200×20,48000.0000,48.0000,10,214.8900,215.9900,1.2847,48.0125,10,0,
Inst_m20_n200_pi0.2_TF0.4_R0.4_3.txt,20,200,200×20,48000.0000,48.0000,10,226.1500,229.8690,2.3085,48.0113,10,0,
