Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_GA,AvgResult_GA,StdResult_GA,AvgTime_GA,SuccessRuns_GA,FailedRuns_GA,FirstError_GA
Inst_m2_n14_pi0.2_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,214.4100,216.3860,2.2799,0.3375,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,88.9800,100.1000,21.9613,0.3377,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,164.9100,176.8060,13.2289,0.3375,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,116.8100,120.7700,4.8681,0.3373,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,135.5900,138.8840,6.8761,0.3380,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,84.0900,88.7160,5.9726,0.3377,10,0,
Inst_m2_n14_pi0.2_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,719.2000,834.7540,84.8673,0.3374,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,298.1300,313.3900,28.8605,0.3371,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,99.1700,117.5220,37.6560,0.3371,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,420.9600,430.0240,27.5603,0.3369,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,1211.9000,1225.9070,44.2940,0.3372,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1077.6500,1089.0540,36.0626,0.3379,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1025.4300,1039.4400,12.0579,0.3377,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1029.3500,1047.7790,58.2776,0.3368,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,504.8100,521.3460,26.7582,0.3370,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,283.7600,287.9980,8.9345,0.3373,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,484.6700,509.3590,22.8072,0.3370,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,533.0600,618.7200,75.7280,0.3385,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,948.6100,959.5480,28.4276,0.3374,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,749.2300,786.3520,26.1928,0.3377,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,134.5900,137.3060,3.1356,0.3371,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,854.2800,865.4390,32.2692,0.3374,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,2260.4500,2296.6370,19.4241,0.3368,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1057.0800,1079.7890,52.4192,0.3371,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,453.0000,465.4000,26.1415,0.3372,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,1445.5000,1451.5750,7.6613,0.3371,10,0,
Inst_m2_n14_pi0.2_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,316.9300,316.9300,0.0000,0.3380,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,365.2400,390.7200,43.0503,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,349.2400,349.2400,0.0000,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,179.4100,179.4100,0.0000,0.3378,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,314.3200,314.3200,0.0000,0.3370,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,63.1600,63.7590,0.9665,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,193.7600,195.2480,3.1893,0.3374,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,179.9900,180.7460,1.5938,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,137.9900,137.9900,0.0000,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,215.0500,215.0500,0.0000,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,196.8800,196.8800,0.0000,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,385.3100,412.3000,32.3279,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,256.7000,257.7600,1.3685,0.3371,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,308.1500,314.4700,11.2058,0.3373,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,687.0600,687.0600,0.0000,0.3368,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,471.4300,481.8060,7.5221,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,233.0500,233.6800,1.0144,0.3374,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,388.9800,400.0720,19.4724,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,155.2400,157.4720,4.4751,0.3371,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,183.6300,186.9610,4.2815,0.3373,10,0,
Inst_m2_n14_pi0.5_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,260.5600,264.1510,4.9773,0.3380,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,1202.7300,1245.1300,66.4609,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,612.2200,654.2830,20.3711,0.3373,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,384.9800,392.0640,22.4016,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,945.2500,947.3500,3.3813,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1799.4300,1842.9800,95.4068,0.3369,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1049.9700,1065.8700,25.6014,0.3371,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1172.4700,1200.5860,42.2996,0.3373,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,437.1300,443.3300,19.6061,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,327.3500,429.9740,88.6203,0.3369,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,697.1300,864.2900,63.8115,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,726.9200,726.9200,0.0000,0.3373,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,595.7200,623.0960,86.3704,0.3378,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,952.1700,953.7630,5.0375,0.3375,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1019.0000,1025.7160,21.2379,0.3368,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,821.3300,830.6000,29.3143,0.3371,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,354.8800,362.6900,24.6974,0.3373,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1376.3100,1422.2760,77.7022,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,966.5000,1001.2470,36.1125,0.3372,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,481.9900,488.9340,14.6392,0.3374,10,0,
Inst_m2_n14_pi0.5_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,1380.9200,1478.6460,143.2111,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,356.8000,358.8140,2.6723,0.3370,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,910.1800,921.3300,27.3599,0.3370,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,533.1700,533.1700,0.0000,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,540.2100,540.2100,0.0000,0.3374,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,349.4500,349.4500,0.0000,0.3382,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,552.8300,561.9400,9.6028,0.3374,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,732.1400,734.9940,5.3915,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,696.3800,696.3800,0.0000,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,755.1200,755.2900,0.3584,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,405.5400,411.0570,7.2756,0.3373,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,681.0200,720.9640,22.0138,0.3374,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,951.9500,952.7500,2.5298,0.3370,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,394.3300,394.3300,0.0000,0.3379,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,528.8000,596.1680,46.4883,0.3375,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,622.4500,622.4500,0.0000,0.3368,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,260.8400,266.4760,11.4442,0.3373,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1354.6200,1358.9880,3.7594,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,598.5300,599.3180,2.4919,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,712.7800,714.3730,5.0375,0.3375,10,0,
Inst_m2_n14_pi1.0_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,932.4300,937.7410,11.4633,0.3373,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,466.1000,466.4930,1.2428,0.3367,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,1286.1400,1329.9080,58.6260,0.3378,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,499.1000,506.2920,3.5742,0.3373,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,2919.9600,2978.0060,90.9054,0.3375,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1252.4200,1261.3150,9.3762,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,498.0800,499.8120,2.2360,0.3370,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,284.4600,285.2680,2.5551,0.3369,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,479.3300,479.3300,0.0000,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,2153.4000,2157.5980,13.2752,0.3369,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,978.9000,982.3920,7.3656,0.3373,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,2526.5700,2565.3580,82.1155,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1130.3000,1130.3000,0.0000,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,629.5200,636.7920,14.3688,0.3379,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,2851.1000,2875.4440,31.4280,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,715.9700,723.7100,6.6615,0.3371,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,339.6200,352.9550,7.9842,0.3374,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,1065.4900,1134.6510,75.2228,0.3372,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1510.2700,1517.5140,9.3520,0.3378,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,1726.9600,1804.8300,68.6634,0.3375,10,0,
Inst_m2_n14_pi1.0_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,2493.6700,2529.8060,57.0182,0.3373,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,814.1100,819.2760,10.1717,0.3369,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,766.2600,767.6840,3.0021,0.3372,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,1683.8500,1692.3520,7.3174,0.3376,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,458.0500,461.4080,8.7171,0.3370,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,2079.0900,2079.8210,2.3116,0.3373,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,1715.9700,1715.9700,0.0000,0.3367,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1553.7900,1559.3000,4.9280,0.3368,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,780.0600,791.7080,5.5102,0.3373,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,1068.3900,1075.4730,8.4618,0.3380,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,1690.2300,1690.2300,0.0000,0.3371,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,1832.4500,1832.4500,0.0000,0.3370,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1727.1100,1736.4220,12.0217,0.3376,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,1461.4400,1549.4930,60.7623,0.3369,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1242.2200,1242.2200,0.0000,0.3372,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,1180.9200,1209.8000,39.8284,0.3367,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,780.8700,780.8700,0.0000,0.3372,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,2106.4900,2109.6730,10.0655,0.3377,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1099.2900,1099.2900,0.0000,0.3367,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,839.5600,841.8720,1.2185,0.3378,10,0,
Inst_m2_n14_pi2.0_TF0.4_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,743.0700,750.1140,7.6999,0.3371,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_1.txt,2,14,14×2,336.0000,0.3360,10,2265.7600,2271.2420,17.3356,0.3375,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_10.txt,2,14,14×2,336.0000,0.3360,10,937.7800,939.7440,6.2107,0.3373,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_2.txt,2,14,14×2,336.0000,0.3360,10,1952.0000,1994.3520,26.9755,0.3379,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_3.txt,2,14,14×2,336.0000,0.3360,10,2238.3700,2241.4700,6.5735,0.3371,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_4.txt,2,14,14×2,336.0000,0.3360,10,1374.8900,1457.5280,113.5999,0.3372,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_5.txt,2,14,14×2,336.0000,0.3360,10,2144.7000,2179.7780,53.3648,0.3369,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_6.txt,2,14,14×2,336.0000,0.3360,10,1242.5900,1267.2370,67.6876,0.3373,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_7.txt,2,14,14×2,336.0000,0.3360,10,1308.2100,1308.7100,1.5811,0.3374,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_8.txt,2,14,14×2,336.0000,0.3360,10,2090.4600,2164.9240,76.0512,0.3375,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.4_9.txt,2,14,14×2,336.0000,0.3360,10,2750.2200,2789.6490,96.2313,0.3373,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_1.txt,2,14,14×2,336.0000,0.3360,10,3509.7700,3562.5060,69.9700,0.3368,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_10.txt,2,14,14×2,336.0000,0.3360,10,1876.3700,1958.3330,97.2403,0.3379,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_2.txt,2,14,14×2,336.0000,0.3360,10,3180.0600,3197.0600,53.7587,0.3374,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_3.txt,2,14,14×2,336.0000,0.3360,10,1750.7400,1792.4930,64.4690,0.3374,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_4.txt,2,14,14×2,336.0000,0.3360,10,1458.4100,1491.2820,35.7940,0.3371,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_5.txt,2,14,14×2,336.0000,0.3360,10,2255.3400,2265.1210,21.4592,0.3369,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_6.txt,2,14,14×2,336.0000,0.3360,10,2032.5400,2068.2720,46.5393,0.3370,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_7.txt,2,14,14×2,336.0000,0.3360,10,1964.8600,1972.3600,23.7171,0.3375,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_8.txt,2,14,14×2,336.0000,0.3360,10,2000.1200,2016.2840,51.1151,0.3379,10,0,
Inst_m2_n14_pi2.0_TF0.6_R0.6_9.txt,2,14,14×2,336.0000,0.3360,10,2147.1900,2180.6190,69.7614,0.3373,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,114.1700,114.8940,1.1125,0.5421,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,69.4300,69.6660,0.4975,0.5421,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,77.8000,79.1740,1.4561,0.5419,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,129.8900,136.1000,5.2577,0.5422,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,89.1900,89.5830,0.7620,0.5425,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,154.3100,156.3480,3.0500,0.5421,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,85.9700,89.8940,3.4182,0.5427,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,173.4900,173.4900,0.0000,0.5425,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,78.8000,79.4030,0.5630,0.5422,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,89.6400,89.8600,0.5692,0.5424,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,88.2800,88.2800,0.0000,0.5423,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_10.txt,3,15,15×3,540.0000,0.5400,10,86.6600,93.5860,5.6173,0.5428,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_2.txt,3,15,15×3,540.0000,0.5400,10,43.3500,43.5380,0.2572,0.5422,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_3.txt,3,15,15×3,540.0000,0.5400,10,112.9100,115.9700,2.9324,0.5418,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_4.txt,3,15,15×3,540.0000,0.5400,10,131.9600,143.6020,9.0006,0.5428,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_5.txt,3,15,15×3,540.0000,0.5400,10,191.8800,205.9330,22.7369,0.5419,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_6.txt,3,15,15×3,540.0000,0.5400,10,181.4300,192.0070,16.2387,0.5424,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_7.txt,3,15,15×3,540.0000,0.5400,10,95.0800,95.0800,0.0000,0.5421,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_8.txt,3,15,15×3,540.0000,0.5400,10,69.6700,69.7450,0.0791,0.5422,10,0,
Inst_m3_n15_pi0.2_TF0.4_R0.6_9.txt,3,15,15×3,540.0000,0.5400,10,106.9300,109.3440,2.3892,0.5426,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_1.txt,3,15,15×3,540.0000,0.5400,10,514.3900,549.6120,47.0686,0.5419,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_10.txt,3,15,15×3,540.0000,0.5400,10,117.4400,117.4400,0.0000,0.5423,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_2.txt,3,15,15×3,540.0000,0.5400,10,261.1800,268.2930,9.4692,0.5424,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_3.txt,3,15,15×3,540.0000,0.5400,10,68.3800,71.4060,6.8868,0.5419,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_4.txt,3,15,15×3,540.0000,0.5400,10,137.7600,154.4310,9.0390,0.5422,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_5.txt,3,15,15×3,540.0000,0.5400,10,286.3800,349.0800,51.7521,0.5421,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_6.txt,3,15,15×3,540.0000,0.5400,10,96.2100,107.2740,15.0450,0.5417,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_7.txt,3,15,15×3,540.0000,0.5400,10,241.2700,242.6060,1.8582,0.5425,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_8.txt,3,15,15×3,540.0000,0.5400,10,68.7100,69.0180,0.3976,0.5430,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.4_9.txt,3,15,15×3,540.0000,0.5400,10,242.0600,280.1160,45.8740,0.5419,10,0,
Inst_m3_n15_pi0.2_TF0.6_R0.6_1.txt,3,15,15×3,540.0000,0.5400,10,440.3200,525.0180,95.0086,0.5425,10,0,
