Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,I5,$-I_5$,767.692,62.2196,767.29,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,I5,$-I_5$,606.618,62.2028,604.8,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,I5,$-I_5$,773.98,62.2008,772.56,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,I5,$-I_5$,775.102,62.2167,770.38,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,I5,$-I_5$,819.36,62.1919,817.38,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,I5,$-I_5$,666.062,62.2499,665.18,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,I5,$-I_5$,824.555,62.2308,824.22,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,I5,$-I_5$,783.785,62.2074,779.77,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,I5,$-I_5$,722.308,62.2494,716.43,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,I5,$-I_5$,782.05,61.8834,778.77,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,I5,$-I_5$,994.619,62.1708,988.91,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,I5,$-I_5$,664.467,62.2148,661.36,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,I5,$-I_5$,811.648,62.1697,807.64,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,I5,$-I_5$,840.98,62.2006,836.89,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,I5,$-I_5$,915.785,62.1769,909.77,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,I5,$-I_5$,904.081,62.1997,899.9,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,I5,$-I_5$,807.5,62.1873,803.99,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,I5,$-I_5$,930.837,62.1518,924.47,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,I5,$-I_5$,811.842,62.1581,811.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,I5,$-I_5$,864.977,62.188,862.4,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,I5,$-I_5$,884.58,62.1186,881.05,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,I5,$-I_5$,966.449,62.1598,962.32,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,I5,$-I_5$,928.351,62.1549,926.51,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,I5,$-I_5$,733.365,62.1581,732.74,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,I5,$-I_5$,1053.605,62.1547,1051.97,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,I5,$-I_5$,815.353,62.1394,811.48,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,I5,$-I_5$,954.012,62.1811,950.79,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,I5,$-I_5$,950.904,62.1265,944.74,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,I5,$-I_5$,813.235,62.1114,811.77,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,I5,$-I_5$,2035.586,61.9076,2031.67,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,I5,$-I_5$,1857.259,62.1735,1848.11,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,I5,$-I_5$,1754.734,62.1155,1753.12,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,I5,$-I_5$,1558.824,62.224,1551.91,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,I5,$-I_5$,1355.708,62.189,1344.78,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,I5,$-I_5$,2101.28,62.1779,2101.28,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,I5,$-I_5$,1713.458,62.1784,1705.97,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,I5,$-I_5$,2212,62.1674,2212,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,I5,$-I_5$,1393.497,62.1734,1389.07,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,I5,$-I_5$,2697.213,62.1514,2689.09,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,I5,$-I_5$,1912.358,62.1983,1911.47,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,I5,$-I_5$,2096.148,62.1147,2085.95,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,I5,$-I_5$,1481.766,62.1539,1481.69,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,I5,$-I_5$,1656.258,62.1641,1649.18,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,I5,$-I_5$,2210.486,62.1754,2202.22,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,I5,$-I_5$,2105.276,62.1425,2100.56,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,I5,$-I_5$,1682.781,62.1341,1681.51,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,I5,$-I_5$,1415.295,62.129,1411.39,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,I5,$-I_5$,1483.93,62.1446,1483.93,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,I5,$-I_5$,1556.355,62.1381,1550.05,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,I5,$-I_5$,1856.358,61.9385,1853.81,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,I5,$-I_5$,1416.129,62.1312,1411.56,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,I5,$-I_5$,1645.037,61.9042,1635.67,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,I5,$-I_5$,1478.301,62.2064,1475.59,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,I5,$-I_5$,1532.061,62.1813,1527.83,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,I5,$-I_5$,1817.689,62.1586,1809.1,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,I5,$-I_5$,1656.63,62.1686,1646.36,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,I5,$-I_5$,1602.299,62.1349,1592.45,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,I5,$-I_5$,1749.565,62.1445,1743.1,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,I5,$-I_5$,2005.33,62.1216,1992.11,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,I5,$-I_5$,1911.888,62.1607,1910.86,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,I5,$-I_5$,1604.596,62.0558,1600.06,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,I5,$-I_5$,1917.733,62.145,1912.3,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,I5,$-I_5$,1786.497,62.1411,1776.62,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,I5,$-I_5$,1811.244,62.0758,1805.42,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,I5,$-I_5$,2659.515,62.076,2647.74,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,I5,$-I_5$,1872.213,62.0947,1863.7,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,I5,$-I_5$,1873.446,62.0879,1862.83,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,I5,$-I_5$,1804.82,62.0788,1803.7,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,I5,$-I_5$,1471.781,62.0503,1468.58,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,I5,$-I_5$,3979.851,61.9093,3963.69,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,I5,$-I_5$,3425.888,62.1849,3415.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,I5,$-I_5$,3093.532,61.9083,3085.02,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,I5,$-I_5$,3312.793,62.2171,3306.53,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,I5,$-I_5$,3065.605,62.2047,3056.98,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,I5,$-I_5$,2600.57,62.1893,2597.29,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,I5,$-I_5$,2290.033,62.2282,2284.03,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,I5,$-I_5$,3422.368,62.2007,3417.44,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,I5,$-I_5$,4253.881,62.1656,4237.14,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,I5,$-I_5$,4255.1,62.1913,4255.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,I5,$-I_5$,4078.052,62.1982,4048.34,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,I5,$-I_5$,2987.081,62.1899,2979.37,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,I5,$-I_5$,2795.999,62.22,2791.4,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,I5,$-I_5$,3042.786,62.1827,3038.38,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,I5,$-I_5$,4094.78,62.2114,4094.77,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,I5,$-I_5$,4557.302,62.2348,4542.89,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,I5,$-I_5$,3520.952,62.1716,3511.6,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,I5,$-I_5$,4287.765,62.1919,4271.76,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,I5,$-I_5$,3473.898,62.133,3473.33,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,I5,$-I_5$,3296.832,62.171,3284.42,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,I5,$-I_5$,2958.925,61.9095,2942.62,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,I5,$-I_5$,3587.582,62.192,3573.52,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,I5,$-I_5$,3362.909,61.9483,3347.35,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,I5,$-I_5$,2779.856,62.1966,2766.4,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,I5,$-I_5$,4391.581,62.1917,4391.39,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,I5,$-I_5$,3493.414,62.1896,3481.55,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,I5,$-I_5$,3130.323,62.1963,3127.68,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,I5,$-I_5$,3371.802,62.2102,3362.86,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,I5,$-I_5$,4057.05,62.18,4057.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,I5,$-I_5$,3435.913,62.1461,3406.03,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,I5,$-I_5$,3709.519,62.1964,3659.74,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,I5,$-I_5$,2827.954,62.1164,2815.12,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,I5,$-I_5$,2722.405,62.215,2709.66,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,I5,$-I_5$,4192.685,62.1507,4171.88,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,I5,$-I_5$,4374.22,62.108,4360.4,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,I5,$-I_5$,3364.743,62.1288,3355.47,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,I5,$-I_5$,3099.973,62.1384,3088.46,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,I5,$-I_5$,3501.16,62.092,3499.61,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,I5,$-I_5$,3798.023,62.1268,3775.58,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,I5,$-I_5$,3446.514,62.0969,3423.92,10
