Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,LS,$-LS$,605.495,60.0752,604.8,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,LS,$-LS$,773.481,60.0816,772.56,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,LS,$-LS$,778.772,60.1026,773.88,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,LS,$-LS$,821.59,60.1135,820.09,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,LS,$-LS$,666.486,60.0834,665.57,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,LS,$-LS$,826.71,60.0605,824.98,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,LS,$-LS$,792.771,60.1142,789.12,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,LS,$-LS$,736.735,60.1391,731.69,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,LS,$-LS$,790.477,60.0768,784.38,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,LS,$-LS$,1020.711,60.055,1009.35,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,LS,$-LS$,669.306,60.0429,666.83,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,LS,$-LS$,824.753,60.0683,816.08,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,LS,$-LS$,854.905,60.1204,846.51,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,LS,$-LS$,937.149,60.0919,920.89,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,LS,$-LS$,916.28,60.0736,909.69,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,LS,$-LS$,815.172,60.0676,806.16,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,LS,$-LS$,940.954,60.0713,932.26,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,LS,$-LS$,811.691,60.0464,811.39,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,LS,$-LS$,871.657,60.066,866.85,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,LS,$-LS$,889.006,60.0709,883.04,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,LS,$-LS$,967.862,60.0799,965.54,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,LS,$-LS$,932.254,60.0782,927.65,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,LS,$-LS$,737.433,60.0549,734.94,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,LS,$-LS$,1060.429,60.0778,1056.35,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,LS,$-LS$,833.166,60.0767,825.06,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,LS,$-LS$,961.902,60.0936,955.82,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,LS,$-LS$,968.841,60.0735,955.62,10
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,LS,$-LS$,817.403,60.0488,815.23,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,LS,$-LS$,2045.788,60.0782,2041.43,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,LS,$-LS$,1865.783,60.0695,1857.11,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,LS,$-LS$,1756.854,60.0955,1754.24,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,LS,$-LS$,1566.956,60.0915,1562.52,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,LS,$-LS$,1360.07,60.0967,1344.34,10
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,LS,$-LS$,2101.301,60.0842,2101.28,10
