Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,FULL,DG-ALNS,805.948,62.237,803.48,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,FULL,DG-ALNS,705.321,62.2294,702.16,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,FULL,DG-ALNS,768.037,62.1974,767.29,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,FULL,DG-ALNS,606.922,62.2445,604.8,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,FULL,DG-ALNS,773.625,62.2171,772.56,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,FULL,DG-ALNS,773.379,62.1718,770.03,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,FULL,DG-ALNS,819.786,62.2484,818.07,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,FULL,DG-ALNS,666.166,62.2194,666.1,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,FULL,DG-ALNS,824.791,62.2293,824.22,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,FULL,DG-ALNS,784.022,62.1977,782.55,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,FULL,DG-ALNS,723.303,62.1978,720.94,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,FULL,DG-ALNS,782.491,62.2982,778.5,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,FULL,DG-ALNS,995.983,62.1745,987.54,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,FULL,DG-ALNS,665.296,62.2614,664.22,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,FULL,DG-ALNS,813.556,62.2516,810.35,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,FULL,DG-ALNS,840.591,62.2397,836.45,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,FULL,DG-ALNS,912.472,62.2318,907.32,10
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,FULL,DG-ALNS,905.827,62.2872,901.09,10
