Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,D3,$-D_3$,1417.013,62.1923,1412.57,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,D3,$-D_3$,1483.93,62.1871,1483.93,10
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,D3,$-D_3$,1556.02,62.2028,1550.39,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,D3,$-D_3$,1856.059,61.8968,1852.88,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,D3,$-D_3$,1413.651,62.1591,1407.3,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,D3,$-D_3$,1647.078,62.2702,1634.05,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,D3,$-D_3$,1477.713,62.2245,1475.75,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,D3,$-D_3$,1534.377,62.1929,1529.2,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,D3,$-D_3$,1821.922,62.1689,1813.39,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,D3,$-D_3$,1663.337,62.185,1653.39,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,D3,$-D_3$,1602.093,62.2008,1595.04,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,D3,$-D_3$,1751.243,62.1998,1744.36,10
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,D3,$-D_3$,2004.413,62.1811,1994.97,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,D3,$-D_3$,1912.071,62.1574,1910.86,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,D3,$-D_3$,1607.358,62.0793,1599.33,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,D3,$-D_3$,1915.414,62.139,1902.75,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,D3,$-D_3$,1790.314,62.133,1786.56,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,D3,$-D_3$,1814.205,62.1438,1807.92,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,D3,$-D_3$,2658.77,62.1221,2648.89,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,D3,$-D_3$,1872.957,62.1671,1864.1,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,D3,$-D_3$,1870.556,62.1179,1862.41,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,D3,$-D_3$,1804.636,62.1076,1802.56,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,D3,$-D_3$,1471.419,62.1059,1468.92,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,D3,$-D_3$,3979.592,61.9437,3959.64,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,D3,$-D_3$,3425.238,62.1999,3415.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,D3,$-D_3$,3091.675,62.2454,3085.02,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,D3,$-D_3$,3312.248,62.2417,3297.88,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,D3,$-D_3$,3068.892,62.1968,3057.21,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,D3,$-D_3$,2602.311,62.1949,2598.31,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,D3,$-D_3$,2293.218,62.2266,2284.76,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,D3,$-D_3$,3422.645,62.2127,3418.35,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,D3,$-D_3$,4260.726,62.2272,4241.97,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,D3,$-D_3$,4255.1,62.2261,4255.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,D3,$-D_3$,4075.062,62.2074,4038.22,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,D3,$-D_3$,2992.026,62.1445,2978.97,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,D3,$-D_3$,2795.316,62.1935,2789.69,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,D3,$-D_3$,3043.73,62.1809,3038.38,10
