Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi0.5_TF0.6_R0.4_3.txt,2,10,0.5,0.6,0.4,0,PD,1800,707757.58,1.86,2,325.53,325.53,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_4.txt,2,10,0.5,0.6,0.4,0,PD,1800,707760.55,4.69,2,190.91,190.91,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_5.txt,2,10,0.5,0.6,0.4,0,PD,1800,707761.86,5.76,2,737.73,737.73,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_6.txt,2,10,0.5,0.6,0.4,0,PD,1800,707766.11,10.04,2,829.26,829.26,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_7.txt,2,10,0.5,0.6,0.4,0,PD,1800,707782.58,26.41,2,1590.9,1590.9,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_8.txt,2,10,0.5,0.6,0.4,0,PD,1800,707764.17,8.01,2,759.49,759.49,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_9.txt,2,10,0.5,0.6,0.4,0,PD,1800,707781.34,24.95,2,1215.77,1215.77,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_1.txt,2,10,0.5,0.6,0.6,0,PD,1800,707759.8,3.31,2,341.64,341.64,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_10.txt,2,10,0.5,0.6,0.6,0,PD,1800,707764.47,7.65,2,753.8,753.8,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_2.txt,2,10,0.5,0.6,0.6,0,PD,1800,707765.33,8.21,2,373.63,373.63,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_3.txt,2,10,0.5,0.6,0.6,0,PD,1800,707771.33,14.21,2,1014.95,1014.9088,0.0041
Inst_m2_n10_pi0.5_TF0.6_R0.6_4.txt,2,10,0.5,0.6,0.6,0,PD,1800,707760.31,3.15,2,1264.84,1264.84,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_5.txt,2,10,0.5,0.6,0.6,0,PD,1800,707765.05,7.63,2,628.86,628.86,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_6.txt,2,10,0.5,0.6,0.6,0,PD,1800,707759.38,1.96,2,360.24,360.24,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_7.txt,2,10,0.5,0.6,0.6,0,PD,1800,707761.39,3.92,2,346.43,346.43,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_8.txt,2,10,0.5,0.6,0.6,0,PD,1800,707758.92,1.32,2,216.57,216.57,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_9.txt,2,10,0.5,0.6,0.6,0,PD,1800,707760.98,3.02,2,1033.71,1033.71,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_1.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707766.97,8.01,2,385.54,385.54,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_10.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707762.08,3.12,2,294.35,294.35,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_2.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707760.7,1.36,2,412.78,412.78,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_3.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707760.67,1.35,2,532.19,532.19,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_4.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707759.67,0.24,2,236.46,236.46,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_5.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707766.59,6.76,2,1018.32,1018.2473,0.0071
Inst_m2_n10_pi1.0_TF0.4_R0.4_6.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707763.95,4.13,2,941.23,941.23,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_7.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707762.55,2.6,2,524.58,524.58,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_8.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707761.41,1.08,2,525.14,525.14,0
Inst_m2_n10_pi1.0_TF0.4_R0.4_9.txt,2,10,1.0 ,0.4,0.4,0,PD,1800,707761.56,0.98,2,570.59,570.59,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_1.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707761.06,0.36,2,522.47,522.47,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_10.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707762.84,2.07,2,475.32,475.32,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_2.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707761.91,0.82,2,328.36,328.36,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_3.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707770.73,9.64,2,840.95,840.95,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_4.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707763.39,1.79,2,371.09,371.09,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_5.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707761.92,0.34,2,418.51,418.51,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_6.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707764.61,3.02,2,333.07,333.07,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_7.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707762.98,1.11,2,433.77,433.77,0
Inst_m2_n10_pi1.0_TF0.4_R0.6_8.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707764.63,2.69,2,988.17,988.138,0.0032
Inst_m2_n10_pi1.0_TF0.4_R0.6_9.txt,2,10,1.0 ,0.4,0.6,0,PD,1800,707771.72,9.78,2,550.66,550.66,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_1.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707765.67,3.57,2,1062.68,1062.68,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_10.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707772.52,10.08,2,587.41,587.41,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_2.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707763.89,1.2,2,988.15,988.15,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_3.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707763.56,0.57,2,499.69,499.69,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_4.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707767.8,4.55,2,1400.65,1400.65,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_5.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707770.2,6.8,2,1144.5,1144.5,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_6.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707763.72,0.12,2,194.43,194.43,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_7.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707785.13,21.51,2,1898.06,1898.06,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_8.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707769.91,6.23,2,1148.88,1148.88,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_9.txt,2,10,1.0 ,0.6,0.4,0,PD,1800,707768.98,5.09,2,1636.48,1636.48,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_1.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707776.39,12.41,2,1083.98,1083.98,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_10.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707766.69,2.68,2,1432.68,1432.68,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_2.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707782,17.8,2,1516.87,1516.87,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_3.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707770.69,6.16,2,1198.65,1198.65,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_4.txt,2,10,1.0 ,0.6,0.6,0,PD,1800,707768.47,3.82,2,502.62,502.59,0.006
