Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi0.2_TF0.6_R0.6_4.txt,2,10,0.2,0.6,0.6,0,TI,1800,1049920.8,228.25,2,133.62,133.62,0
Inst_m2_n10_pi0.2_TF0.6_R0.6_5.txt,2,10,0.2,0.6,0.6,0,TI,1800,1049834.8,127.23,2,29.44,29.44,0
Inst_m2_n10_pi0.2_TF0.6_R0.6_6.txt,2,10,0.2,0.6,0.6,0,TI,1800,1050182.81,475.02,2,753.91,753.8783,0.0042
Inst_m2_n10_pi0.2_TF0.6_R0.6_7.txt,2,10,0.2,0.6,0.6,0,TI,1800,1049817.56,87.7,2,625.05,625.05,0
Inst_m2_n10_pi0.2_TF0.6_R0.6_8.txt,2,10,0.2,0.6,0.6,0,TI,1800,1049916.69,176.24,2,418.6,418.6,0
Inst_m2_n10_pi0.2_TF0.6_R0.6_9.txt,2,10,0.2,0.6,0.6,0,TI,1800,1050096.53,356,2,571.79,571.79,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_1.txt,2,10,0.5,0.4,0.4,0,TI,1800,1049805.89,58.43,2,358.01,358.01,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_10.txt,2,10,0.5,0.4,0.4,0,TI,1800,1049816.55,63.92,2,277.36,277.36,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_2.txt,2,10,0.5,0.4,0.4,0,TI,1800,1050057.09,299.78,2,334.53,334.53,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_3.txt,2,10,0.5,0.4,0.4,0,TI,1800,1049892.88,111.87,2,296.64,296.64,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_4.txt,2,10,0.5,0.4,0.4,0,TI,1800,1049843.88,57.98,2,198.51,198.51,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_5.txt,2,10,0.5,0.4,0.4,0,TI,1800,1050618.94,828.13,2,465.43,465.4067,0.005
Inst_m2_n10_pi0.5_TF0.4_R0.4_6.txt,2,10,0.5,0.4,0.4,0,TI,1800,1049960.76,154.71,2,103.94,103.94,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_7.txt,2,10,0.5,0.4,0.4,0,TI,1800,1050082.23,265.34,2,155.17,155.17,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_8.txt,2,10,0.5,0.4,0.4,0,TI,1800,1049847.73,30,2,155.37,155.37,0
Inst_m2_n10_pi0.5_TF0.4_R0.4_9.txt,2,10,0.5,0.4,0.4,0,TI,1800,1050430.91,599,2,692.45,692.45,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_1.txt,2,10,0.5,0.4,0.6,0,TI,1800,1049939.88,104.38,2,141.64,141.64,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_10.txt,2,10,0.5,0.4,0.6,0,TI,1800,1049868.06,23.75,2,198.1,198.1,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_2.txt,2,10,0.5,0.4,0.6,0,TI,1800,1049948.66,100.44,2,159.75,159.75,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_3.txt,2,10,0.5,0.4,0.6,0,TI,1800,1049942.61,87.39,2,143.75,143.75,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_4.txt,2,10,0.5,0.4,0.6,0,TI,1800,1050192.45,323.99,2,280.46,280.46,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_5.txt,2,10,0.5,0.4,0.6,0,TI,1800,1050087.17,193.9,2,276.88,276.88,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_6.txt,2,10,0.5,0.4,0.6,0,TI,1800,1050063.55,159.13,2,511.58,511.54,0.0078
Inst_m2_n10_pi0.5_TF0.4_R0.6_7.txt,2,10,0.5,0.4,0.6,0,TI,1800,1050042.55,125.22,2,283.28,283.28,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_8.txt,2,10,0.5,0.4,0.6,0,TI,1800,1051130.8,1209.09,2,526.23,526.23,0
Inst_m2_n10_pi0.5_TF0.4_R0.6_9.txt,2,10,0.5,0.4,0.6,0,TI,1800,1050654.51,714.33,2,580.95,580.95,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_1.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050018.66,75.57,2,338.94,338.94,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_10.txt,2,10,0.5,0.6,0.4,0,TI,1800,1049995.05,45.98,2,506.35,506.35,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_2.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050070.16,109.19,2,228.27,228.27,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_3.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050117.05,144.02,2,325.53,325.53,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_4.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050207.67,207.83,2,190.91,190.91,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_5.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050177.09,158.16,2,737.73,737.7033,0.0036
Inst_m2_n10_pi0.5_TF0.6_R0.4_6.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050479.63,436.13,2,829.26,829.26,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_7.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050154.47,96.8,2,1590.9,1590.9,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_8.txt,2,10,0.5,0.6,0.4,0,TI,1800,1050970.91,906.41,2,759.49,759.49,0
Inst_m2_n10_pi0.5_TF0.6_R0.4_9.txt,2,10,0.5,0.6,0.4,0,TI,1800,1051204.38,1133.21,2,1215.77,1215.77,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_1.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050216.97,134.15,2,341.64,341.64,0
Inst_m2_n10_pi0.5_TF0.6_R0.6_10.txt,2,10,0.5,0.6,0.6,0,TI,1800,1050126.95,39.18,2,753.8,753.8,0
