Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n14_pi0.2_TF0.6_R0.4_5.txt,2,14,0,0,0,0,LO,1800,802548.09,1801.34,1,1025.43,262.3945,290.7971
Inst_m2_n14_pi0.2_TF0.6_R0.4_6.txt,2,14,0,0,0,0,LO,1800,802596.36,1800.12,1,1029.35,64.0602,1506.8488
Inst_m2_n14_pi0.2_TF0.6_R0.4_7.txt,2,14,0,0,0,0,LO,1800,802652.92,1800.03,1,632.81,100.8861,527.252
Inst_m2_n14_pi0.2_TF0.6_R0.4_8.txt,2,14,0,0,0,0,LO,1800,802695.72,1800.07,1,283.76,90.49,213.5816
Inst_m2_n14_pi0.2_TF0.6_R0.4_9.txt,2,14,0,0,0,0,LO,1800,802786.19,1800.14,1,484.67,172.298,181.2975
Inst_m2_n14_pi0.2_TF0.6_R0.6_1.txt,2,14,0,0,0,0,LO,1800,802792.67,1800.16,1,533.06,374.6819,42.27
Inst_m2_n14_pi0.2_TF0.6_R0.6_10.txt,2,14,0,0,0,0,LO,1800,802829.09,1800.14,1,948.61,241.88,292.1821
Inst_m2_n14_pi0.2_TF0.6_R0.6_2.txt,2,14,0,0,0,0,LO,1800,802834.39,1800.14,1,789.03,53.61,1371.7963
Inst_m2_n14_pi0.2_TF0.6_R0.6_3.txt,2,14,0,0,0,0,LO,1800,802838.13,1800.13,1,134.59,63.4235,112.2084
Inst_m2_n14_pi0.2_TF0.6_R0.6_4.txt,2,14,0,0,0,0,LO,1800,802862.05,1800.17,1,854.28,94.1555,807.3075
Inst_m2_n14_pi0.2_TF0.6_R0.6_5.txt,2,14,0,0,0,0,LO,1800,802914.8,1800.08,1,2260.45,511.6453,341.8002
Inst_m2_n14_pi0.2_TF0.6_R0.6_6.txt,2,14,0,0,0,0,LO,1800,803017.06,1800.17,1,1206.25,280.53,329.9896
Inst_m2_n14_pi0.2_TF0.6_R0.6_7.txt,2,14,0,0,0,0,LO,1800,803115.09,1800.15,1,453,151.669,198.6767
Inst_m2_n14_pi0.2_TF0.6_R0.6_8.txt,2,14,0,0,0,0,LO,1800,803130.09,1800.08,1,1445.5,347.7203,315.7076
Inst_m2_n14_pi0.2_TF0.6_R0.6_9.txt,2,14,0,0,0,0,LO,1800,803137.31,1800.04,1,316.93,215.76,46.8901
Inst_m2_n14_pi0.5_TF0.4_R0.4_1.txt,2,14,0,0,0,0,LO,1800,803194.95,1800.1,1,365.24,358.65,1.8374
Inst_m2_n14_pi0.5_TF0.4_R0.4_10.txt,2,14,0,0,0,0,LO,1800,803209.45,1800.1,1,349.24,342.67,1.9173
Inst_m2_n14_pi0.5_TF0.4_R0.4_2.txt,2,14,0,0,0,0,LO,1800,803269,1800.07,1,179.41,123.05,45.8025
Inst_m2_n14_pi0.5_TF0.4_R0.4_3.txt,2,14,0,0,0,0,LO,1800,802626.48,1092.06,2,314.32,314.32,0
Inst_m2_n14_pi0.5_TF0.4_R0.4_4.txt,2,14,0,0,0,0,LO,1800,802894.42,1282.16,2,63.16,63.16,0
Inst_m2_n14_pi0.5_TF0.4_R0.4_5.txt,2,14,0,0,0,0,LO,1800,803622.14,1800.11,1,193.76,193.25,0.2639
Inst_m2_n14_pi0.5_TF0.4_R0.4_6.txt,2,14,0,0,0,0,LO,1800,804041.09,1800.21,1,179.99,177.47,1.42
Inst_m2_n14_pi0.5_TF0.4_R0.4_7.txt,2,14,0,0,0,0,LO,1800,803520.42,1057.71,2,137.99,137.99,0
Inst_m2_n14_pi0.5_TF0.4_R0.4_8.txt,2,14,0,0,0,0,LO,1800,804324.31,1800.31,1,215.05,162.25,32.5424
Inst_m2_n14_pi0.5_TF0.4_R0.4_9.txt,2,14,0,0,0,0,LO,1800,804348.78,1800.1,1,196.88,195.91,0.4951
Inst_m2_n14_pi0.5_TF0.4_R0.6_1.txt,2,14,0,0,0,0,LO,1800,804397.13,1800.18,1,385.31,214.1244,79.9468
Inst_m2_n14_pi0.5_TF0.4_R0.6_10.txt,2,14,0,0,0,0,LO,1800,804427.09,1800.2,1,256.7,158.22,62.2424
Inst_m2_n14_pi0.5_TF0.4_R0.6_2.txt,2,14,0,0,0,0,LO,1800,804453.53,1800.1,1,323.47,212.16,52.4651
Inst_m2_n14_pi0.5_TF0.4_R0.6_3.txt,2,14,0,0,0,0,LO,1800,804496.86,1800.73,1,687.06,638.54,7.5986
Inst_m2_n14_pi0.5_TF0.4_R0.6_4.txt,2,14,0,0,0,0,LO,1800,804586.84,1800.15,1,471.43,407.16,15.7849
Inst_m2_n14_pi0.5_TF0.4_R0.6_5.txt,2,14,0,0,0,0,LO,1800,804593.61,1800.58,1,235.43,101.92,130.9949
Inst_m2_n14_pi0.5_TF0.4_R0.6_6.txt,2,14,0,0,0,0,LO,1800,804632.2,1801.05,1,440.46,252,74.7857
Inst_m2_n14_pi0.5_TF0.4_R0.6_7.txt,2,14,0,0,0,0,LO,1800,803196.92,360.87,2,155.24,155.24,0
Inst_m2_n14_pi0.5_TF0.4_R0.6_8.txt,2,14,0,0,0,0,LO,1800,803135.31,296.35,2,183.63,183.63,0
Inst_m2_n14_pi0.5_TF0.4_R0.6_9.txt,2,14,0,0,0,0,LO,1800,804664.52,1800.08,1,265.57,235.79,12.6299
Inst_m2_n14_pi0.5_TF0.6_R0.4_1.txt,2,14,0,0,0,0,LO,1800,804694.75,1800.16,1,1287.73,236.6423,444.1673
Inst_m2_n14_pi0.5_TF0.6_R0.4_10.txt,2,14,0,0,0,0,LO,1800,804716.81,1800.1,1,676,168.0937,302.1567
Inst_m2_n14_pi0.5_TF0.6_R0.4_2.txt,2,14,0,0,0,0,LO,1800,804818.38,1800.14,1,384.98,284.58,35.2801
Inst_m2_n14_pi0.5_TF0.6_R0.4_3.txt,2,14,0,0,0,0,LO,1800,804916.95,1801.3,1,986.96,312.21,216.1206
Inst_m2_n14_pi0.5_TF0.6_R0.4_4.txt,2,14,0,0,0,0,LO,1800,804933.42,1800.33,1,1926.11,558.348,244.9659
Inst_m2_n14_pi0.5_TF0.6_R0.4_5.txt,2,14,0,0,0,0,LO,1800,804935.97,1800.16,1,1085.97,466.4639,132.809
Inst_m2_n14_pi0.5_TF0.6_R0.4_6.txt,2,14,0,0,0,0,LO,1800,804938.34,1800.21,1,1178.52,184.8668,537.4969
Inst_m2_n14_pi0.5_TF0.6_R0.4_7.txt,2,14,0,0,0,0,LO,1800,804996.81,1801.06,1,437.13,201.1407,117.3255
Inst_m2_n14_pi0.5_TF0.6_R0.4_8.txt,2,14,0,0,0,0,LO,1800,804997.05,1800.01,1,327.35,140.7909,132.5079
Inst_m2_n14_pi0.5_TF0.6_R0.4_9.txt,2,14,0,0,0,0,LO,1800,805010.03,1800.13,1,1065.63,94.8259,1023.7758
Inst_m2_n14_pi0.5_TF0.6_R0.6_1.txt,2,14,0,0,0,0,LO,1800,805072.75,1800.37,1,726.92,524.7925,38.5157
Inst_m2_n14_pi0.5_TF0.6_R0.6_10.txt,2,14,0,0,0,0,LO,1800,805321.02,1800.07,1,595.72,548.7388,8.5617
Inst_m2_n14_pi0.5_TF0.6_R0.6_2.txt,2,14,0,0,0,0,LO,1800,805422.61,1800.15,1,952.17,359.942,164.5343
Inst_m2_n14_pi0.5_TF0.6_R0.6_3.txt,2,14,0,0,0,0,LO,1800,805841.66,1800.1,1,1019,211.3386,382.1646
Inst_m2_n14_pi0.5_TF0.6_R0.6_4.txt,2,14,0,0,0,0,LO,1800,806124.89,1800.12,1,875.33,391.6524,123.4966
Inst_m2_n14_pi0.5_TF0.6_R0.6_5.txt,2,14,0,0,0,0,LO,1800,806149.38,1800.16,1,354.88,106.84,232.1603
Inst_m2_n14_pi0.5_TF0.6_R0.6_6.txt,2,14,0,0,0,0,LO,1800,806197.81,1800.13,1,1468.27,449.2461,226.8298
Inst_m2_n14_pi0.5_TF0.6_R0.6_7.txt,2,14,0,0,0,0,LO,1800,806227.45,1800.04,1,991.55,705.4974,40.5462
Inst_m2_n14_pi0.5_TF0.6_R0.6_8.txt,2,14,0,0,0,0,LO,1800,806253.98,1800.14,1,481.99,294.84,63.4751
Inst_m2_n14_pi0.5_TF0.6_R0.6_9.txt,2,14,0,0,0,0,LO,1800,806297.81,1800.05,1,1404.92,285.9204,391.3676
Inst_m2_n14_pi1.0_TF0.4_R0.4_1.txt,2,14,1,0,0,0,LO,1800,806141.83,1554.4,2,356.8,356.7759,0.0068
Inst_m2_n14_pi1.0_TF0.4_R0.4_10.txt,2,14,1,0,0,0,LO,1800,806394.44,1800.17,1,998.63,466.47,114.0824
Inst_m2_n14_pi1.0_TF0.4_R0.4_2.txt,2,14,1,0,0,0,LO,1800,805840.09,1207.37,2,533.17,533.17,0
Inst_m2_n14_pi1.0_TF0.4_R0.4_3.txt,2,14,1,0,0,0,LO,1800,806465.91,1800.13,1,540.21,459.4092,17.588
Inst_m2_n14_pi1.0_TF0.4_R0.4_4.txt,2,14,1,0,0,0,LO,1800,806496.61,1800.15,1,349.45,187.53,86.3435
Inst_m2_n14_pi1.0_TF0.4_R0.4_5.txt,2,14,1,0,0,0,LO,1800,806519.22,1800.18,1,552.83,289.1871,91.1669
Inst_m2_n14_pi1.0_TF0.4_R0.4_6.txt,2,14,1,0,0,0,LO,1800,806619.53,1800.39,1,738.14,427.23,72.7734
Inst_m2_n14_pi1.0_TF0.4_R0.4_7.txt,2,14,1,0,0,0,LO,1800,806718.64,1800.14,1,696.38,692.88,0.5051
Inst_m2_n14_pi1.0_TF0.4_R0.4_8.txt,2,14,1,0,0,0,LO,1800,806737.41,1800.04,1,756.12,532.31,42.045
Inst_m2_n14_pi1.0_TF0.4_R0.4_9.txt,2,14,1,0,0,0,LO,1800,806738.97,1800.39,1,420.93,331.7,26.9008
Inst_m2_n14_pi1.0_TF0.4_R0.6_1.txt,2,14,1,0,0,0,LO,1800,806740.86,1800.18,1,735.98,219.52,235.2679
Inst_m2_n14_pi1.0_TF0.4_R0.6_10.txt,2,14,1,0,0,0,LO,1800,806797.83,1800.06,1,1099.65,394.24,178.9291
Inst_m2_n14_pi1.0_TF0.4_R0.6_2.txt,2,14,1,0,0,0,LO,1800,806800.16,1800.11,1,394.33,355.34,10.9726
Inst_m2_n14_pi1.0_TF0.4_R0.6_3.txt,2,14,1,0,0,0,LO,1800,806813.48,1800.68,1,613.59,306.18,100.4017
Inst_m2_n14_pi1.0_TF0.4_R0.6_4.txt,2,14,1,0,0,0,LO,1800,806874.44,1800.05,1,622.45,615.12,1.1916
Inst_m2_n14_pi1.0_TF0.4_R0.6_5.txt,2,14,1,0,0,0,LO,1800,807121.58,1800.13,1,297.88,167.04,78.3285
Inst_m2_n14_pi1.0_TF0.4_R0.6_6.txt,2,14,1,0,0,0,LO,1800,807223.5,1800.18,1,1361.9,817.5864,66.5757
Inst_m2_n14_pi1.0_TF0.4_R0.6_7.txt,2,14,1,0,0,0,LO,1800,807640.73,1800.07,1,598.53,474.32,26.187
Inst_m2_n14_pi1.0_TF0.4_R0.6_8.txt,2,14,1,0,0,0,LO,1800,807642.53,1800.1,1,712.78,528.829,34.7846
Inst_m2_n14_pi1.0_TF0.4_R0.6_9.txt,2,14,1,0,0,0,LO,1800,807925.39,1800.02,1,932.43,688.05,35.5178
Inst_m2_n14_pi1.0_TF0.6_R0.4_1.txt,2,14,1,0,0,0,LO,1800,807942.06,1800.04,1,466.1,235.589,97.8446
Inst_m2_n14_pi1.0_TF0.6_R0.4_10.txt,2,14,1,0,0,0,LO,1800,807949.77,1800.1,1,1415.1,616.91,129.3852
Inst_m2_n14_pi1.0_TF0.6_R0.4_2.txt,2,14,1,0,0,0,LO,1800,807998.56,1800.11,1,505.74,228.49,121.3401
Inst_m2_n14_pi1.0_TF0.6_R0.4_3.txt,2,14,1,0,0,0,LO,1800,808028.14,1800.18,1,2919.96,1386.64,110.5781
Inst_m2_n14_pi1.0_TF0.6_R0.4_4.txt,2,14,1,0,0,0,LO,1800,808054.36,1800.13,1,1252.42,579.96,115.9494
Inst_m2_n14_pi1.0_TF0.6_R0.4_5.txt,2,14,1,0,0,0,LO,1800,808098.3,1800.04,1,502.41,365.1796,37.5789
Inst_m2_n14_pi1.0_TF0.6_R0.4_6.txt,2,14,1,0,0,0,LO,1800,808194.88,1800.07,1,284.46,184.02,54.581
Inst_m2_n14_pi1.0_TF0.6_R0.4_7.txt,2,14,1,0,0,0,LO,1800,808266.75,1800.05,1,479.33,263.2837,82.0583
Inst_m2_n14_pi1.0_TF0.6_R0.4_8.txt,2,14,1,0,0,0,LO,1800,808297.05,1800.12,1,2186.4,455.6698,379.8211
Inst_m2_n14_pi1.0_TF0.6_R0.4_9.txt,2,14,1,0,0,0,LO,1800,808319.8,1800.1,1,995.86,712.69,39.7326
Inst_m2_n14_pi1.0_TF0.6_R0.6_1.txt,2,14,1,0,0,0,LO,1800,808420.27,1800.07,1,2526.57,1314.48,92.2106
Inst_m2_n14_pi1.0_TF0.6_R0.6_10.txt,2,14,1,0,0,0,LO,1800,808518.94,1800.05,1,1184.89,673.3161,75.9783
Inst_m2_n14_pi1.0_TF0.6_R0.6_2.txt,2,14,1,0,0,0,LO,1800,808537.84,1800.16,1,629.52,468.4794,34.3752
Inst_m2_n14_pi1.0_TF0.6_R0.6_3.txt,2,14,1,0,0,0,LO,1800,808539.61,1800.1,1,2924.96,846.3448,245.5991
Inst_m2_n14_pi1.0_TF0.6_R0.6_4.txt,2,14,1,0,0,0,LO,1800,808542.41,1800.07,1,715.97,690.73,3.6541
Inst_m2_n14_pi1.0_TF0.6_R0.6_5.txt,2,14,1,0,0,0,LO,1800,808599.31,1800.07,1,339.62,303.4786,11.909
Inst_m2_n14_pi1.0_TF0.6_R0.6_6.txt,2,14,1,0,0,0,LO,1800,808601.02,1800.09,1,1065.49,596.0933,78.7455
Inst_m2_n14_pi1.0_TF0.6_R0.6_7.txt,2,14,1,0,0,0,LO,1800,808615.28,1800.11,1,1528.38,762.76,100.375
Inst_m2_n14_pi1.0_TF0.6_R0.6_8.txt,2,14,1,0,0,0,LO,1800,808674.88,1800.19,1,1759.36,302.9076,480.824
Inst_m2_n14_pi1.0_TF0.6_R0.6_9.txt,2,14,1,0,0,0,LO,1800,808922.06,1800.06,1,2636.67,1473.0122,78.9985
Inst_m2_n14_pi2.0_TF0.4_R0.4_1.txt,2,14,2,0.4,0.4,1,LO,1800,7099363.14,1800.87,1,814.11,697.29,16.7534
Inst_m2_n14_pi2.0_TF0.4_R0.4_10.txt,2,14,2,0.4,0.4,10,LO,1800,7099367.94,1800.8,1,766.26,667.1305,14.8591
Inst_m2_n14_pi2.0_TF0.4_R0.4_2.txt,2,14,2,0.4,0.4,2,LO,1800,7099368.01,1800.11,1,1698.02,1421.99,19.4115
Inst_m2_n14_pi2.0_TF0.4_R0.4_3.txt,2,14,2,0.4,0.4,3,LO,1800,7099369.61,1801.62,1,458.05,366.23,25.0717
Inst_m2_n14_pi2.0_TF0.4_R0.4_4.txt,2,14,2,0.4,0.4,4,LO,1800,7099371.25,1801.07,1,2079.09,1855.286,12.063
Inst_m2_n14_pi2.0_TF0.4_R0.4_5.txt,2,14,2,0.4,0.4,5,LO,1800,7099371.78,1800.14,1,1715.97,1686.35,1.7565
Inst_m2_n14_pi2.0_TF0.4_R0.4_6.txt,2,14,2,0.4,0.4,6,LO,1800,7099375.09,1800.1,1,1558.31,1178.31,32.2496
Inst_m2_n14_pi2.0_TF0.4_R0.4_7.txt,2,14,2,0.4,0.4,7,LO,1800,7099377.66,1800.93,1,794.06,645.06,23.0986
Inst_m2_n14_pi2.0_TF0.4_R0.4_8.txt,2,14,2,0.4,0.4,8,LO,1800,7097703.95,125.2,2,1068.39,1068.39,0
Inst_m2_n14_pi2.0_TF0.4_R0.4_9.txt,2,14,2,0.4,0.4,9,LO,1800,7099383.08,1800.8,1,1690.23,1210.85,39.5904
Inst_m2_n14_pi2.0_TF0.4_R0.6_1.txt,2,14,2,0.4,0.6,1,LO,1800,7099385.84,1802.19,1,1832.45,1623.52,12.869
Inst_m2_n14_pi2.0_TF0.4_R0.6_10.txt,2,14,2,0.4,0.6,10,LO,1800,7099386.13,1802.21,1,1727.11,1501.28,15.0425
Inst_m2_n14_pi2.0_TF0.4_R0.6_2.txt,2,14,2,0.4,0.6,2,LO,1800,7099391.88,1801.82,1,1587.23,976.04,62.6194
Inst_m2_n14_pi2.0_TF0.4_R0.6_3.txt,2,14,2,0.4,0.6,3,LO,1800,7099405.61,1800.65,1,1242.22,1218.07,1.9826
Inst_m2_n14_pi2.0_TF0.4_R0.6_4.txt,2,14,2,0.4,0.6,4,LO,1800,7099423.78,1801.56,1,1180.92,677.88,74.2078
Inst_m2_n14_pi2.0_TF0.4_R0.6_5.txt,2,14,2,0.4,0.6,5,LO,1800,7099429.39,1800.23,1,780.87,770.56,1.338
Inst_m2_n14_pi2.0_TF0.4_R0.6_6.txt,2,14,2,0.4,0.6,6,LO,1800,7099434.2,1800.12,1,2106.49,1874.13,12.3983
Inst_m2_n14_pi2.0_TF0.4_R0.6_7.txt,2,14,2,0.4,0.6,7,LO,1800,7099447.08,1800.1,1,1126.29,485.31,132.0764
Inst_m2_n14_pi2.0_TF0.4_R0.6_8.txt,2,14,2,0.4,0.6,8,LO,1800,7099457.97,1800.09,1,839.56,587.8844,42.8104
Inst_m2_n14_pi2.0_TF0.4_R0.6_9.txt,2,14,2,0.4,0.6,9,LO,1800,7099504.08,1800.1,1,744.72,530.7751,40.308
Inst_m2_n14_pi2.0_TF0.6_R0.4_1.txt,2,14,2,0.6,0.4,1,LO,1800,7099558.08,1800.04,1,2265.76,1470.8974,54.0393
Inst_m2_n14_pi2.0_TF0.6_R0.4_10.txt,2,14,2,0.6,0.4,10,LO,1800,7099582.41,1800.03,1,937.78,502.16,86.7492
Inst_m2_n14_pi2.0_TF0.6_R0.4_2.txt,2,14,2,0.6,0.4,2,LO,1800,7099695.16,1800.02,1,1952,1476.81,32.1768
Inst_m2_n14_pi2.0_TF0.6_R0.4_3.txt,2,14,2,0.6,0.4,3,LO,1800,7101149.86,1800.05,1,2238.37,2136.5582,4.7652
Inst_m2_n14_pi2.0_TF0.6_R0.4_4.txt,2,14,2,0.6,0.4,4,LO,1800,7101149.89,1800.06,1,1436.65,448.3394,220.438
Inst_m2_n14_pi2.0_TF0.6_R0.4_5.txt,2,14,2,0.6,0.4,5,LO,1800,7101163.89,1800.07,1,2144.7,982.3127,118.3317
Inst_m2_n14_pi2.0_TF0.6_R0.4_6.txt,2,14,2,0.6,0.4,6,LO,1800,7101168.89,1800.05,1,1242.59,648.24,91.6867
Inst_m2_n14_pi2.0_TF0.6_R0.4_7.txt,2,14,2,0.6,0.4,7,LO,1800,7101169.75,1800.05,1,1308.21,885.098,47.804
Inst_m2_n14_pi2.0_TF0.6_R0.4_8.txt,2,14,2,0.6,0.4,8,LO,1800,7101171.13,1800.16,1,2090.46,562.9146,271.3636
Inst_m2_n14_pi2.0_TF0.6_R0.4_9.txt,2,14,2,0.6,0.4,9,LO,1800,7101173,1800.46,1,2750.22,1871.0114,46.9911
Inst_m2_n14_pi2.0_TF0.6_R0.6_1.txt,2,14,2,0.6,0.6,1,LO,1800,7101172.63,1800.04,1,3534.54,1602.4073,120.5769
Inst_m2_n14_pi2.0_TF0.6_R0.6_10.txt,2,14,2,0.6,0.6,10,LO,1800,7101176.13,1800.08,1,1892.49,744.72,154.121
Inst_m2_n14_pi2.0_TF0.6_R0.6_2.txt,2,14,2,0.6,0.6,2,LO,1800,7099738.84,359.23,2,3180.06,3180.06,0
Inst_m2_n14_pi2.0_TF0.6_R0.6_3.txt,2,14,2,0.6,0.6,3,LO,1800,7101185.06,1800.12,1,1750.74,1548.6472,13.0496
Inst_m2_n14_pi2.0_TF0.6_R0.6_4.txt,2,14,2,0.6,0.6,4,LO,1800,7101186.81,1800.05,1,1532.15,627.0012,144.3616
Inst_m2_n14_pi2.0_TF0.6_R0.6_5.txt,2,14,2,0.6,0.6,5,LO,1800,7101188.25,1800.12,1,2255.34,1872.5026,20.4452
Inst_m2_n14_pi2.0_TF0.6_R0.6_6.txt,2,14,2,0.6,0.6,6,LO,1800,7101195.01,1800.08,1,2032.54,1393.8881,45.818
Inst_m2_n14_pi2.0_TF0.6_R0.6_7.txt,2,14,2,0.6,0.6,7,LO,1800,7101206.3,1800.05,1,1964.86,1723.2034,14.0237
Inst_m2_n14_pi2.0_TF0.6_R0.6_8.txt,2,14,2,0.6,0.6,8,LO,1800,7101225.88,1800.15,1,2000.12,1461.3284,36.87
Inst_m2_n14_pi2.0_TF0.6_R0.6_9.txt,2,14,2,0.6,0.6,9,LO,1800,7101229.98,1800.04,1,2163.56,1685.8161,28.339
Inst_m3_n15_pi0.2_TF0.4_R0.4_1.txt,3,15,0,0,0,0,LO,1800,809024.45,1800.12,1,114.17,93.89,21.5997
Inst_m3_n15_pi0.2_TF0.4_R0.4_10.txt,3,15,0,0,0,0,LO,1800,808627.19,986.12,2,69.43,69.43,0
Inst_m3_n15_pi0.2_TF0.4_R0.4_2.txt,3,15,0,0,0,0,LO,1800,809442.88,1800.07,1,77.8,75.5143,3.0269
Inst_m3_n15_pi0.2_TF0.4_R0.4_3.txt,3,15,0,0,0,0,LO,1800,809725.75,1800.1,1,132.51,92.44,43.347
Inst_m3_n15_pi0.2_TF0.4_R0.4_4.txt,3,15,0,0,0,0,LO,1800,809742.58,1800.06,1,89.19,78.75,13.2571
Inst_m3_n15_pi0.2_TF0.4_R0.4_5.txt,3,15,0,0,0,0,LO,1800,809750.22,1800.08,1,154.31,77.15,100.013
Inst_m3_n15_pi0.2_TF0.4_R0.4_6.txt,3,15,0,0,0,0,LO,1800,809799.34,1800.06,1,85.97,73.36,17.1892
Inst_m3_n15_pi0.2_TF0.4_R0.4_7.txt,3,15,0,0,0,0,LO,1800,808158.34,128.53,2,173.49,173.49,0
Inst_m3_n15_pi0.2_TF0.4_R0.4_8.txt,3,15,0,0,0,0,LO,1800,808783.81,727.19,2,78.8,78.8,0
Inst_m3_n15_pi0.2_TF0.4_R0.4_9.txt,3,15,0,0,0,0,LO,1800,808348.94,249.07,2,89.64,89.64,0
Inst_m3_n15_pi0.2_TF0.4_R0.6_1.txt,3,15,0,0,0,0,LO,1800,808250.11,90.54,2,88.28,88.28,0
Inst_m3_n15_pi0.2_TF0.4_R0.6_10.txt,3,15,0,0,0,0,LO,1800,809995.44,1800.07,1,96.07,43.72,119.7392
Inst_m3_n15_pi0.2_TF0.4_R0.6_2.txt,3,15,0,0,0,0,LO,1800,810050.75,1800.04,1,43.35,41.78,3.7578
Inst_m3_n15_pi0.2_TF0.4_R0.6_3.txt,3,15,0,0,0,0,LO,1800,810067.47,1800.03,1,122.12,58.88,107.4049
Inst_m3_n15_pi0.2_TF0.4_R0.6_4.txt,3,15,0,0,0,0,LO,1800,810097.66,1800.1,1,137.42,91.5188,50.155
Inst_m3_n15_pi0.2_TF0.4_R0.6_5.txt,3,15,0,0,0,0,LO,1800,808447.2,127.04,2,191.88,191.88,0
Inst_m3_n15_pi0.2_TF0.4_R0.6_6.txt,3,15,0,0,0,0,LO,1800,810149.53,1800.08,1,181.43,179.7,0.9627
Inst_m3_n15_pi0.2_TF0.4_R0.6_7.txt,3,15,0,0,0,0,LO,1800,808662.89,241.88,2,95.08,95.08,0
Inst_m3_n15_pi0.2_TF0.4_R0.6_8.txt,3,15,0,0,0,0,LO,1800,808948.44,501.02,2,69.67,69.67,0
Inst_m3_n15_pi0.2_TF0.4_R0.6_9.txt,3,15,0,0,0,0,LO,1800,810319.67,1800.04,1,106.93,84.8122,26.0785
Inst_m3_n15_pi0.2_TF0.6_R0.4_1.txt,3,15,0,0,0,0,LO,1800,810338.77,1800.04,1,624.24,118.52,426.6961
Inst_m3_n15_pi0.2_TF0.6_R0.4_10.txt,3,15,0,0,0,0,LO,1800,808905.02,363.82,2,117.44,117.44,0
Inst_m3_n15_pi0.2_TF0.6_R0.4_2.txt,3,15,0,0,0,0,LO,1800,810343,1800.12,1,261.18,234.1144,11.5609
Inst_m3_n15_pi0.2_TF0.6_R0.4_3.txt,3,15,0,0,0,0,LO,1800,808879.72,279.57,2,68.38,68.38,0
Inst_m3_n15_pi0.2_TF0.6_R0.4_4.txt,3,15,0,0,0,0,LO,1800,810403.03,1800.06,1,157.7,59.8566,163.463
Inst_m3_n15_pi0.2_TF0.6_R0.4_5.txt,3,15,0,0,0,0,LO,1800,810418.19,1800.07,1,299.53,154.9456,93.3131
Inst_m3_n15_pi0.2_TF0.6_R0.4_6.txt,3,15,0,0,0,0,LO,1800,809876,1248.52,2,96.21,96.21,0
Inst_m3_n15_pi0.2_TF0.6_R0.4_7.txt,3,15,0,0,0,0,LO,1800,810463.13,1800.06,1,311.97,95.0402,228.2506
Inst_m3_n15_pi0.2_TF0.6_R0.4_8.txt,3,15,0,0,0,0,LO,1800,810310.14,1633.61,2,68.71,68.71,0
Inst_m3_n15_pi0.2_TF0.6_R0.4_9.txt,3,15,0,0,0,0,LO,1800,810583.98,1800.15,1,242.06,153.6283,57.5621
Inst_m3_n15_pi0.2_TF0.6_R0.6_1.txt,3,15,0,0,0,0,LO,1800,810679.8,1800.04,1,458.1,206.6172,121.7144
Inst_m3_n15_pi0.2_TF0.6_R0.6_10.txt,3,15,0,0,0,0,LO,1800,809178.14,272.91,2,288.18,288.16,0.0069
Inst_m3_n15_pi0.2_TF0.6_R0.6_2.txt,3,15,0,0,0,0,LO,1800,810724.73,1800.07,1,907.12,376.6052,140.8676
Inst_m3_n15_pi0.2_TF0.6_R0.6_3.txt,3,15,0,0,0,0,LO,1800,810748.7,1800.02,1,415.08,142.1474,192.0067
Inst_m3_n15_pi0.2_TF0.6_R0.6_4.txt,3,15,0,0,0,0,LO,1800,809509.3,483.72,2,127.58,127.58,0
Inst_m3_n15_pi0.2_TF0.6_R0.6_5.txt,3,15,0,0,0,0,LO,1800,810479.28,1300.83,2,320,319.9726,0.0086
Inst_m3_n15_pi0.2_TF0.6_R0.6_6.txt,3,15,0,0,0,0,LO,1800,811243.81,1800.1,1,274.76,250.8003,9.5533
Inst_m3_n15_pi0.2_TF0.6_R0.6_7.txt,3,15,0,0,0,0,LO,1800,809555.86,46.43,2,259.44,259.44,0
Inst_m3_n15_pi0.2_TF0.6_R0.6_8.txt,3,15,0,0,0,0,LO,1800,809576.53,19.65,2,109.06,109.06,0
Inst_m3_n15_pi0.2_TF0.6_R0.6_9.txt,3,15,0,0,0,0,LO,1800,811376.7,1800.08,1,1093.01,229.2036,376.873
Inst_m3_n15_pi0.5_TF0.4_R0.4_1.txt,3,15,0,0,0,0,LO,1800,810125.48,399.44,2,225.42,225.42,0
Inst_m3_n15_pi0.5_TF0.4_R0.4_10.txt,3,15,0,0,0,0,LO,1800,811542.97,1800.09,1,139.96,110.84,26.2721
Inst_m3_n15_pi0.5_TF0.4_R0.4_2.txt,3,15,0,0,0,0,LO,1800,811551.06,1800.2,1,146.43,139.9422,4.636
Inst_m3_n15_pi0.5_TF0.4_R0.4_3.txt,3,15,0,0,0,0,LO,1800,811600.44,1800.03,1,461.49,314.0317,46.9565
Inst_m3_n15_pi0.5_TF0.4_R0.4_4.txt,3,15,0,0,0,0,LO,1800,811112.73,1236.38,2,140.19,140.1769,0.0093
Inst_m3_n15_pi0.5_TF0.4_R0.4_5.txt,3,15,0,0,0,0,LO,1800,810056.22,60.52,2,196,196,0
Inst_m3_n15_pi0.5_TF0.4_R0.4_6.txt,3,15,0,0,0,0,LO,1800,810706.23,654.72,2,104.77,104.77,0
Inst_m3_n15_pi0.5_TF0.4_R0.4_7.txt,3,15,0,0,0,0,LO,1800,811856.48,1800.11,1,255.21,239.5275,6.5473
